"Date","Time","Lab_Temp_C","Lab_Pressure_kPa","Lab_Rel_Humidity","Gas_Flow_LPM","FlowSens_Gas_Temp_C","Thermocouple1_Temp_C","Thermocouple2_Temp_C","Purge_Gas"
"2024-09-04","7:31:21.894 AM","24.83","97.184","36.837","0.005","24.45","22.95","22.95","None"
"2024-09-04","7:31:22.140 AM","24.83","97.186","36.82","0.005","24.38","22.95","22.95","None"
"2024-09-04","7:31:22.389 AM","24.83","97.186","36.82","0.005","24.38","22.88","22.95","None"
"2024-09-04","7:31:22.634 AM","24.83","97.186","36.82","0.005","24.38","22.88","22.96","None"
"2024-09-04","7:31:22.882 AM","24.83","97.184","36.837","0.005","24.41","22.88","22.96","None"
"2024-09-04","7:31:23.166 AM","24.83","97.184","36.837","0.005","24.41","22.98","22.88","None"
"2024-09-04","7:31:23.407 AM","24.83","97.184","36.837","0.005","24.41","22.98","22.88","None"
"2024-09-04","7:31:23.705 AM","24.83","97.183","36.826","0.005","24.39","22.98","22.88","None"
"2024-09-04","7:31:23.938 AM","24.83","97.183","36.826","0.005","24.39","22.98","22.91","None"
"2024-09-04","7:31:24.186 AM","24.83","97.183","36.826","0.005","24.39","22.98","22.91","None"
"2024-09-04","7:31:24.419 AM","24.84","97.183","36.826","0.005","24.41","22.95","22.91","None"
"2024-09-04","7:31:24.666 AM","24.84","97.183","36.826","0.005","24.41","22.95","22.84","None"
"2024-09-04","7:31:24.936 AM","24.84","97.183","36.826","0.005","24.41","22.95","22.84","None"
"2024-09-04","7:31:25.167 AM","24.84","97.183","36.815","0.005","24.425","22.91","22.84","None"
"2024-09-04","7:31:25.420 AM","24.84","97.183","36.815","0.005","24.425","22.91","22.90","None"
"2024-09-04","7:31:25.664 AM","24.84","97.182","36.826","0.005","24.365","22.91","22.90","None"
"2024-09-04","7:31:25.919 AM","24.84","97.182","36.826","0.005","24.365","22.94","22.90","None"
"2024-09-04","7:31:26.172 AM","24.84","97.182","36.826","0.005","24.365","22.94","22.95","None"
"2024-09-04","7:31:26.431 AM","24.84","97.185","36.832","0.005","24.41","22.94","22.95","None"
"2024-09-04","7:31:26.673 AM","24.84","97.185","36.832","0.005","24.41","22.96","22.95","None"
"2024-09-04","7:31:26.932 AM","24.84","97.185","36.832","0.005","24.41","22.96","22.95","None"
"2024-09-04","7:31:27.166 AM","24.84","97.184","36.832","0.005","24.375","22.96","22.95","None"
"2024-09-04","7:31:27.471 AM","24.84","97.184","36.832","0.005","24.375","22.95","22.94","None"
"2024-09-04","7:31:27.681 AM","24.84","97.184","36.832","0.005","24.375","22.95","22.94","None"
"2024-09-04","7:31:27.936 AM","24.84","97.182","36.832","0.005","24.46","22.95","22.94","None"
"2024-09-04","7:31:28.181 AM","24.84","97.182","36.832","0.005","24.46","22.97","22.90","None"
"2024-09-04","7:31:28.438 AM","24.84","97.182","36.832","0.005","24.46","22.97","22.90","None"
"2024-09-04","7:31:28.684 AM","24.84","97.181","36.827","0.005","24.44","22.97","22.90","None"
"2024-09-04","7:31:28.929 AM","24.84","97.181","36.827","0.005","24.44","22.97","22.91","None"
"2024-09-04","7:31:29.191 AM","24.84","97.181","36.827","0.005","24.44","22.97","22.91","None"
"2024-09-04","7:31:29.432 AM","24.84","97.181","36.815","0.005","24.37","22.90","22.91","None"
"2024-09-04","7:31:29.681 AM","24.84","97.181","36.815","0.005","24.37","22.90","22.88","None"
"2024-09-04","7:31:29.934 AM","24.84","97.181","36.815","0.005","24.37","22.90","22.88","None"
"2024-09-04","7:31:30.195 AM","24.85","97.181","36.827","0.005","24.415","22.92","22.88","None"
"2024-09-04","7:31:30.446 AM","24.85","97.181","36.827","0.005","24.415","22.92","22.88","None"
"2024-09-04","7:31:30.697 AM","24.85","97.181","36.827","0.005","24.415","22.92","22.88","None"
"2024-09-04","7:31:30.945 AM","24.85","97.182","36.816","0.005","24.425","22.95","22.88","None"
"2024-09-04","7:31:31.193 AM","24.85","97.182","36.816","0.005","24.425","22.95","22.96","None"
"2024-09-04","7:31:31.445 AM","24.85","97.183","36.816","0.005","24.395","22.95","22.96","None"
"2024-09-04","7:31:31.690 AM","24.85","97.183","36.816","0.005","24.395","22.91","22.96","None"
"2024-09-04","7:31:31.948 AM","24.85","97.183","36.816","0.005","24.395","22.91","22.94","None"
"2024-09-04","7:31:32.201 AM","24.85","97.184","36.827","0.005","24.51","22.91","22.94","None"
"2024-09-04","7:31:32.438 AM","24.85","97.184","36.827","0.005","24.51","22.91","22.94","None"
"2024-09-04","7:31:32.699 AM","24.85","97.184","36.827","0.005","24.51","22.91","22.91","None"
"2024-09-04","7:31:32.947 AM","24.85","97.182","36.827","0.005","24.445","22.91","22.91","None"
"2024-09-04","7:31:33.188 AM","24.85","97.182","36.827","0.005","24.445","22.94","22.90","None"
"2024-09-04","7:31:33.443 AM","24.85","97.182","36.827","0.005","24.445","22.94","22.90","None"
"2024-09-04","7:31:33.711 AM","24.85","97.183","36.827","0.005","24.44","22.94","22.90","None"
"2024-09-04","7:31:33.937 AM","24.85","97.183","36.827","0.005","24.44","22.97","22.92","None"
"2024-09-04","7:31:34.180 AM","24.85","97.183","36.827","0.005","24.44","22.97","22.92","None"
"2024-09-04","7:31:34.437 AM","24.85","97.183","36.799","0.005","24.43","22.97","22.92","None"
"2024-09-04","7:31:34.681 AM","24.85","97.183","36.799","0.005","24.43","22.94","22.94","None"
"2024-09-04","7:31:34.942 AM","24.85","97.183","36.799","0.005","24.43","22.94","22.94","None"
"2024-09-04","7:31:35.185 AM","24.85","97.183","36.798","0.005","24.45","22.88","22.94","None"
"2024-09-04","7:31:35.481 AM","24.85","97.183","36.798","0.005","24.45","22.88","22.91","None"
"2024-09-04","7:31:35.699 AM","24.85","97.183","36.798","0.005","24.45","22.88","22.91","None"
"2024-09-04","7:31:35.952 AM","24.85","97.182","36.81","0.005","24.435","22.96","22.91","None"
"2024-09-04","7:31:36.238 AM","24.85","97.182","36.81","0.005","24.435","22.96","22.91","None"
"2024-09-04","7:31:36.447 AM","24.85","97.182","36.81","0.005","24.435","22.96","22.91","None"
"2024-09-04","7:31:36.699 AM","24.85","97.183","36.798","0.005","24.41","22.90","22.91","None"
"2024-09-04","7:31:36.955 AM","24.85","97.183","36.798","0.005","24.41","22.90","22.91","None"
"2024-09-04","7:31:37.214 AM","24.85","97.185","36.792","0.005","24.42","22.90","22.91","None"
"2024-09-04","7:31:37.464 AM","24.85","97.185","36.792","0.005","24.42","22.94","22.91","None"
"2024-09-04","7:31:37.692 AM","24.85","97.185","36.792","0.005","24.42","22.94","22.94","None"
"2024-09-04","7:31:37.975 AM","24.85","97.184","36.804","0.004","24.43","22.94","22.94","None"
"2024-09-04","7:31:38.198 AM","24.85","97.184","36.804","0.004","24.43","22.97","22.94","None"
"2024-09-04","7:31:38.449 AM","24.85","97.184","36.804","0.004","24.43","22.97","22.85","None"
"2024-09-04","7:31:38.695 AM","24.85","97.183","36.821","0.005","24.455","22.97","22.85","None"
"2024-09-04","7:31:38.955 AM","24.85","97.183","36.821","0.005","24.455","22.95","22.97","None"
"2024-09-04","7:31:39.194 AM","24.85","97.183","36.821","0.005","24.455","22.95","22.97","None"
"2024-09-04","7:31:39.453 AM","24.85","97.181","36.798","0.004","24.365","22.95","22.97","None"
"2024-09-04","7:31:39.702 AM","24.85","97.181","36.798","0.004","24.365","22.92","22.81","None"
"2024-09-04","7:31:39.993 AM","24.85","97.181","36.798","0.004","24.365","22.92","22.81","None"
"2024-09-04","7:31:40.211 AM","24.85","97.182","36.792","0.004","24.44","22.92","22.81","None"
"2024-09-04","7:31:40.448 AM","24.85","97.182","36.792","0.004","24.44","22.96","22.98","None"
"2024-09-04","7:31:40.695 AM","24.85","97.182","36.792","0.004","24.44","22.96","22.98","None"
"2024-09-04","7:31:40.943 AM","24.85","97.18","36.793","0.004","24.415","22.94","22.98","None"
"2024-09-04","7:31:41.201 AM","24.85","97.18","36.793","0.004","24.415","22.94","22.90","None"
"2024-09-04","7:31:41.450 AM","24.85","97.18","36.793","0.004","24.415","22.94","22.90","None"
"2024-09-04","7:31:41.693 AM","24.85","97.181","36.81","0.004","24.465","23.02","22.90","None"
"2024-09-04","7:31:41.951 AM","24.85","97.181","36.81","0.004","24.465","23.02","22.90","None"
"2024-09-04","7:31:42.198 AM","24.85","97.181","36.804","0.004","24.45","23.02","22.90","None"
"2024-09-04","7:31:42.457 AM","24.85","97.181","36.804","0.004","24.45","22.97","22.90","None"
"2024-09-04","7:31:42.706 AM","24.85","97.181","36.804","0.004","24.45","22.97","22.94","None"
"2024-09-04","7:31:42.950 AM","24.85","97.181","36.804","0.004","24.46","22.97","22.94","None"
"2024-09-04","7:31:43.202 AM","24.85","97.181","36.804","0.004","24.46","22.94","22.94","None"
"2024-09-04","7:31:43.454 AM","24.85","97.181","36.804","0.004","24.46","22.94","22.88","None"
"2024-09-04","7:31:43.737 AM","24.85","97.18","36.821","0.004","24.37","22.94","22.88","None"
"2024-09-04","7:31:43.953 AM","24.85","97.18","36.821","0.004","24.37","22.94","22.88","None"
"2024-09-04","7:31:44.205 AM","24.85","97.18","36.821","0.004","24.37","22.94","22.96","None"
"2024-09-04","7:31:44.461 AM","24.85","97.179","36.792","0.004","24.46","22.94","22.96","None"
"2024-09-04","7:31:44.704 AM","24.85","97.179","36.792","0.004","24.46","22.94","22.85","None"
"2024-09-04","7:31:44.963 AM","24.85","97.179","36.792","0.004","24.46","22.94","22.85","None"
"2024-09-04","7:31:45.203 AM","24.85","97.18","36.822","0.004","24.47","22.94","22.85","None"
"2024-09-04","7:31:45.450 AM","24.85","97.18","36.822","0.004","24.47","22.94","22.96","None"
"2024-09-04","7:31:45.700 AM","24.85","97.18","36.822","0.004","24.47","22.94","22.96","None"
"2024-09-04","7:31:45.948 AM","24.85","97.181","36.804","0.004","24.465","22.94","22.96","None"
"2024-09-04","7:31:46.203 AM","24.85","97.181","36.804","0.004","24.465","22.92","22.94","None"
"2024-09-04","7:31:46.455 AM","24.85","97.181","36.804","0.004","24.465","22.92","22.94","None"
"2024-09-04","7:31:46.706 AM","24.85","97.181","36.805","0.004","24.475","22.94","22.94","None"
"2024-09-04","7:31:46.961 AM","24.85","97.181","36.805","0.004","24.475","22.94","22.96","None"
"2024-09-04","7:31:47.225 AM","24.85","97.181","36.805","0.004","24.475","22.94","22.96","None"
"2024-09-04","7:31:47.530 AM","24.86","97.182","36.811","0.004","24.44","22.92","22.96","None"
"2024-09-04","7:31:47.708 AM","24.86","97.182","36.811","0.004","24.44","22.92","22.98","None"
"2024-09-04","7:31:47.962 AM","24.86","97.182","36.811","0.004","24.47","22.92","22.98","None"
"2024-09-04","7:31:48.206 AM","24.86","97.182","36.811","0.004","24.47","22.99","22.98","None"
"2024-09-04","7:31:48.456 AM","24.86","97.182","36.811","0.004","24.47","22.99","22.85","None"
"2024-09-04","7:31:48.703 AM","24.85","97.184","36.799","0.004","24.435","22.99","22.85","None"
"2024-09-04","7:31:48.957 AM","24.85","97.184","36.799","0.004","24.435","23.02","22.85","None"
"2024-09-04","7:31:49.204 AM","24.85","97.184","36.799","0.004","24.435","23.02","22.94","None"
"2024-09-04","7:31:49.456 AM","24.85","97.182","36.804","0.004","24.5","23.02","22.94","None"
"2024-09-04","7:31:49.708 AM","24.85","97.182","36.804","0.004","24.5","22.94","22.94","None"
"2024-09-04","7:31:49.980 AM","24.85","97.182","36.804","0.004","24.5","22.94","22.90","None"
"2024-09-04","7:31:50.211 AM","24.85","97.183","36.793","0.004","24.445","22.94","22.90","None"
"2024-09-04","7:31:50.465 AM","24.85","97.183","36.793","0.004","24.445","22.96","22.90","None"
"2024-09-04","7:31:50.709 AM","24.85","97.183","36.793","0.004","24.445","22.96","22.90","None"
"2024-09-04","7:31:50.961 AM","24.85","97.184","36.804","0.004","24.47","22.96","22.90","None"
"2024-09-04","7:31:51.257 AM","24.85","97.184","36.804","0.004","24.47","22.88","22.86","None"
"2024-09-04","7:31:51.464 AM","24.85","97.184","36.804","0.004","24.47","22.88","22.86","None"
"2024-09-04","7:31:51.727 AM","24.85","97.185","36.798","0.004","24.41","22.92","22.86","None"
"2024-09-04","7:31:51.967 AM","24.85","97.185","36.798","0.004","24.41","22.92","22.92","None"
"2024-09-04","7:31:52.238 AM","24.85","97.185","36.798","0.004","24.41","22.92","22.92","None"
"2024-09-04","7:31:52.465 AM","24.85","97.185","36.804","0.004","24.45","22.82","22.92","None"
"2024-09-04","7:31:52.707 AM","24.85","97.185","36.804","0.004","24.45","22.82","22.95","None"
"2024-09-04","7:31:52.963 AM","24.85","97.185","36.804","0.004","24.45","22.82","22.95","None"
"2024-09-04","7:31:53.212 AM","24.85","97.184","36.798","0.004","24.43","22.88","22.95","None"
"2024-09-04","7:31:53.481 AM","24.85","97.184","36.798","0.004","24.43","22.88","22.88","None"
"2024-09-04","7:31:53.717 AM","24.85","97.185","36.798","0.004","24.55","22.88","22.88","None"
"2024-09-04","7:31:53.968 AM","24.85","97.185","36.798","0.004","24.55","22.98","22.88","None"
"2024-09-04","7:31:54.217 AM","24.85","97.185","36.798","0.004","24.55","22.98","22.91","None"
"2024-09-04","7:31:54.470 AM","24.85","97.185","36.793","0.004","24.425","22.98","22.91","None"
"2024-09-04","7:31:54.709 AM","24.85","97.185","36.793","0.004","24.425","22.99","22.91","None"
"2024-09-04","7:31:55.024 AM","24.85","97.185","36.793","0.004","24.425","22.99","22.96","None"
"2024-09-04","7:31:55.223 AM","24.85","97.184","36.793","0.004","24.47","22.99","22.96","None"
"2024-09-04","7:31:55.461 AM","24.85","97.184","36.793","0.004","24.47","22.97","22.96","None"
"2024-09-04","7:31:55.708 AM","24.85","97.184","36.793","0.004","24.47","22.97","22.94","None"
"2024-09-04","7:31:55.965 AM","24.85","97.183","36.804","0.004","24.48","22.97","22.94","None"
"2024-09-04","7:31:56.212 AM","24.85","97.183","36.804","0.004","24.48","22.99","23.05","None"
"2024-09-04","7:31:56.463 AM","24.85","97.183","36.804","0.004","24.48","22.99","23.05","None"
"2024-09-04","7:31:56.708 AM","24.85","97.185","36.805","0.004","24.39","22.99","23.05","None"
"2024-09-04","7:31:56.964 AM","24.85","97.185","36.805","0.004","24.39","22.97","22.99","None"
"2024-09-04","7:31:57.212 AM","24.85","97.185","36.805","0.004","24.39","22.97","22.99","None"
"2024-09-04","7:31:57.468 AM","24.85","97.184","36.793","0.004","24.46","22.92","22.99","None"
"2024-09-04","7:31:57.724 AM","24.85","97.184","36.793","0.004","24.46","22.92","22.91","None"
"2024-09-04","7:31:57.971 AM","24.85","97.184","36.793","0.004","24.46","22.92","22.91","None"
"2024-09-04","7:31:58.216 AM","24.85","97.184","36.799","0.004","24.475","22.98","22.91","None"
"2024-09-04","7:31:58.469 AM","24.85","97.184","36.799","0.004","24.475","22.98","22.92","None"
"2024-09-04","7:31:58.748 AM","24.85","97.184","36.799","0.004","24.475","22.98","22.92","None"
"2024-09-04","7:31:58.990 AM","24.85","97.183","36.787","0.004","24.37","22.91","22.92","None"
"2024-09-04","7:31:59.257 AM","24.85","97.183","36.787","0.004","24.37","22.91","22.94","None"
"2024-09-04","7:31:59.479 AM","24.85","97.184","36.799","0.004","24.375","22.91","22.94","None"
"2024-09-04","7:31:59.717 AM","24.85","97.184","36.799","0.004","24.375","22.88","22.94","None"
"2024-09-04","7:31:59.977 AM","24.85","97.184","36.799","0.004","24.375","22.88","22.88","None"
"2024-09-04","7:32:00.232 AM","24.85","97.184","36.799","0.004","24.465","22.88","22.88","None"
"2024-09-04","7:32:00.477 AM","24.85","97.184","36.799","0.004","24.465","22.92","22.88","None"
"2024-09-04","7:32:00.722 AM","24.85","97.184","36.799","0.004","24.465","22.92","22.88","None"
"2024-09-04","7:32:00.984 AM","24.85","97.183","36.805","0.004","24.455","22.92","22.88","None"
"2024-09-04","7:32:01.223 AM","24.85","97.183","36.805","0.004","24.455","22.92","22.88","None"
"2024-09-04","7:32:01.488 AM","24.85","97.183","36.805","0.004","24.455","22.92","22.91","None"
"2024-09-04","7:32:01.725 AM","24.85","97.182","36.799","0.004","24.44","22.92","22.91","None"
"2024-09-04","7:32:01.984 AM","24.85","97.182","36.799","0.004","24.44","22.86","22.95","None"
"2024-09-04","7:32:02.227 AM","24.85","97.182","36.799","0.004","24.44","22.86","22.95","None"
"2024-09-04","7:32:02.522 AM","24.86","97.183","36.788","0.004","24.47","22.86","22.95","None"
"2024-09-04","7:32:02.730 AM","24.86","97.183","36.788","0.004","24.47","22.86","22.94","None"
"2024-09-04","7:32:02.975 AM","24.86","97.183","36.788","0.004","24.47","22.86","22.94","None"
"2024-09-04","7:32:03.232 AM","24.86","97.182","36.788","0.004","24.545","22.88","22.94","None"
"2024-09-04","7:32:03.482 AM","24.86","97.182","36.788","0.004","24.545","22.88","22.88","None"
"2024-09-04","7:32:03.729 AM","24.86","97.182","36.788","0.004","24.545","22.88","22.88","None"
"2024-09-04","7:32:03.979 AM","24.86","97.183","36.794","0.004","24.475","22.91","22.88","None"
"2024-09-04","7:32:04.226 AM","24.86","97.183","36.794","0.004","24.475","22.91","22.94","None"
"2024-09-04","7:32:04.487 AM","24.86","97.183","36.794","0.004","24.475","22.91","22.94","None"
"2024-09-04","7:32:04.723 AM","24.86","97.183","36.799","0.003","24.51","22.94","22.94","None"
"2024-09-04","7:32:04.974 AM","24.86","97.183","36.799","0.003","24.51","22.94","22.98","None"
"2024-09-04","7:32:05.232 AM","24.86","97.183","36.794","0.004","24.46","22.94","22.98","None"
"2024-09-04","7:32:05.483 AM","24.86","97.183","36.794","0.004","24.46","22.99","22.98","None"
"2024-09-04","7:32:05.732 AM","24.86","97.183","36.794","0.004","24.46","22.99","22.97","None"
"2024-09-04","7:32:05.978 AM","24.86","97.183","36.788","0.003","24.46","22.99","22.97","None"
"2024-09-04","7:32:06.294 AM","24.86","97.183","36.788","0.003","24.46","22.81","22.97","None"
"2024-09-04","7:32:06.493 AM","24.86","97.183","36.788","0.003","24.46","22.81","22.98","None"
"2024-09-04","7:32:06.729 AM","24.86","97.182","36.793","0.004","24.41","22.81","22.98","None"
"2024-09-04","7:32:06.990 AM","24.86","97.182","36.793","0.004","24.41","22.97","22.98","None"
"2024-09-04","7:32:07.231 AM","24.86","97.182","36.793","0.004","24.41","22.97","22.96","None"
"2024-09-04","7:32:07.492 AM","24.85","97.183","36.793","0.003","24.41","22.97","22.96","None"
"2024-09-04","7:32:07.736 AM","24.85","97.183","36.793","0.003","24.41","22.95","22.82","None"
"2024-09-04","7:32:07.989 AM","24.85","97.183","36.793","0.003","24.41","22.95","22.82","None"
"2024-09-04","7:32:08.241 AM","24.85","97.184","36.787","0.003","24.46","22.95","22.82","None"
"2024-09-04","7:32:08.487 AM","24.85","97.184","36.787","0.003","24.46","22.91","22.88","None"
"2024-09-04","7:32:08.738 AM","24.85","97.184","36.787","0.003","24.46","22.91","22.88","None"
"2024-09-04","7:32:09.008 AM","24.85","97.185","36.793","0.003","24.45","22.94","22.88","None"
"2024-09-04","7:32:09.244 AM","24.85","97.185","36.793","0.003","24.45","22.94","22.88","None"
"2024-09-04","7:32:09.514 AM","24.85","97.185","36.793","0.003","24.45","22.94","22.88","None"
"2024-09-04","7:32:09.758 AM","24.85","97.185","36.787","0.003","24.445","23.01","22.88","None"
"2024-09-04","7:32:10.015 AM","24.85","97.185","36.787","0.003","24.445","23.01","22.91","None"
"2024-09-04","7:32:10.315 AM","24.85","97.186","36.804","0.003","24.46","23.01","22.91","None"
"2024-09-04","7:32:10.533 AM","24.85","97.186","36.804","0.003","24.46","22.95","22.91","None"
"2024-09-04","7:32:10.770 AM","24.85","97.186","36.804","0.003","24.46","22.95","22.88","None"
"2024-09-04","7:32:11.010 AM","24.85","97.182","36.798","0.003","24.475","22.95","22.88","None"
"2024-09-04","7:32:11.258 AM","24.85","97.182","36.798","0.003","24.475","22.95","22.88","None"
"2024-09-04","7:32:11.504 AM","24.85","97.182","36.798","0.003","24.475","22.95","22.88","None"
"2024-09-04","7:32:11.760 AM","24.85","97.184","36.798","0.003","24.44","22.95","22.88","None"
"2024-09-04","7:32:12.015 AM","24.85","97.184","36.798","0.003","24.44","22.91","22.88","None"
"2024-09-04","7:32:12.260 AM","24.85","97.184","36.798","0.003","24.44","22.91","22.96","None"
"2024-09-04","7:32:12.502 AM","24.85","97.184","36.793","0.003","24.45","22.91","22.96","None"
"2024-09-04","7:32:12.767 AM","24.85","97.184","36.793","0.003","24.45","22.94","22.88","None"
"2024-09-04","7:32:13.006 AM","24.85","97.184","36.793","0.003","24.45","22.94","22.88","None"
"2024-09-04","7:32:13.272 AM","24.85","97.184","36.81","0.003","24.395","22.94","22.88","None"
"2024-09-04","7:32:13.513 AM","24.85","97.184","36.81","0.003","24.395","22.91","22.96","None"
"2024-09-04","7:32:13.758 AM","24.85","97.184","36.81","0.003","24.395","22.91","22.96","None"
"2024-09-04","7:32:14.002 AM","24.85","97.185","36.804","0.003","24.44","22.91","22.96","None"
"2024-09-04","7:32:14.264 AM","24.85","97.185","36.804","0.003","24.44","22.88","22.90","None"
"2024-09-04","7:32:14.498 AM","24.85","97.185","36.804","0.003","24.44","22.88","22.90","None"
"2024-09-04","7:32:14.767 AM","24.85","97.185","36.805","0.003","24.42","22.99","22.90","None"
"2024-09-04","7:32:15.011 AM","24.85","97.185","36.805","0.003","24.42","22.99","22.97","None"
"2024-09-04","7:32:15.265 AM","24.85","97.185","36.805","0.003","24.42","22.99","22.97","None"
"2024-09-04","7:32:15.505 AM","24.85","97.186","36.804","0.003","24.43","22.88","22.97","None"
"2024-09-04","7:32:15.767 AM","24.85","97.186","36.804","0.003","24.43","22.88","22.97","None"
"2024-09-04","7:32:16.021 AM","24.85","97.185","36.81","0.003","24.43","22.88","22.97","None"
"2024-09-04","7:32:16.270 AM","24.85","97.185","36.81","0.003","24.43","22.96","22.97","None"
"2024-09-04","7:32:16.527 AM","24.85","97.185","36.81","0.003","24.43","22.96","22.88","None"
"2024-09-04","7:32:16.756 AM","24.85","97.186","36.804","0.003","24.445","22.96","22.88","None"
"2024-09-04","7:32:17.021 AM","24.85","97.186","36.804","0.003","24.445","22.88","22.88","None"
"2024-09-04","7:32:17.274 AM","24.85","97.186","36.804","0.003","24.445","22.88","22.94","None"
"2024-09-04","7:32:17.574 AM","24.85","97.188","36.804","0.003","24.455","22.88","22.94","None"
"2024-09-04","7:32:17.781 AM","24.85","97.188","36.804","0.003","24.455","22.90","22.94","None"
"2024-09-04","7:32:18.054 AM","24.85","97.188","36.804","0.003","24.455","22.90","22.88","None"
"2024-09-04","7:32:18.308 AM","24.84","97.188","36.804","0.003","24.425","22.90","22.88","None"
"2024-09-04","7:32:18.582 AM","24.84","97.188","36.804","0.003","24.425","22.90","22.90","None"
"2024-09-04","7:32:18.801 AM","24.84","97.188","36.804","0.003","24.425","22.90","22.90","None"
"2024-09-04","7:32:19.057 AM","24.84","97.185","36.786","0.003","24.495","22.90","22.90","None"
"2024-09-04","7:32:19.303 AM","24.84","97.185","36.786","0.003","24.495","22.88","22.88","None"
"2024-09-04","7:32:19.543 AM","24.84","97.185","36.786","0.003","24.495","22.88","22.88","None"
"2024-09-04","7:32:19.789 AM","24.84","97.184","36.81","0.003","24.48","22.92","22.88","None"
"2024-09-04","7:32:20.038 AM","24.84","97.184","36.81","0.003","24.48","22.92","22.81","None"
"2024-09-04","7:32:20.293 AM","24.84","97.184","36.81","0.003","24.48","22.92","22.81","None"
"2024-09-04","7:32:20.531 AM","24.84","97.186","36.815","0.003","24.505","22.97","22.81","None"
"2024-09-04","7:32:20.791 AM","24.84","97.186","36.815","0.003","24.505","22.97","22.92","None"
"2024-09-04","7:32:21.048 AM","24.84","97.186","36.815","0.003","24.505","22.97","22.92","None"
"2024-09-04","7:32:21.303 AM","24.85","97.184","36.804","0.003","24.465","22.94","22.92","None"
"2024-09-04","7:32:21.562 AM","24.85","97.184","36.804","0.003","24.465","22.94","22.96","None"
"2024-09-04","7:32:21.790 AM","24.85","97.181","36.81","0.003","24.495","22.94","22.96","None"
"2024-09-04","7:32:22.038 AM","24.85","97.181","36.81","0.003","24.495","22.86","22.96","None"
"2024-09-04","7:32:22.288 AM","24.85","97.181","36.81","0.003","24.495","22.86","22.92","None"
"2024-09-04","7:32:22.544 AM","24.85","97.18","36.793","0.003","24.41","22.86","22.92","None"
"2024-09-04","7:32:22.784 AM","24.85","97.18","36.793","0.003","24.41","22.95","22.92","None"
"2024-09-04","7:32:23.049 AM","24.85","97.18","36.793","0.003","24.41","22.95","22.96","None"
"2024-09-04","7:32:23.291 AM","24.85","97.182","36.804","0.003","24.47","22.95","22.96","None"
"2024-09-04","7:32:23.544 AM","24.85","97.182","36.804","0.003","24.47","23.03","22.95","None"
"2024-09-04","7:32:23.787 AM","24.85","97.182","36.804","0.003","24.47","23.03","22.95","None"
"2024-09-04","7:32:24.041 AM","24.85","97.182","36.811","0.003","24.43","23.03","22.95","None"
"2024-09-04","7:32:24.300 AM","24.85","97.182","36.811","0.003","24.43","22.90","22.90","None"
"2024-09-04","7:32:24.551 AM","24.85","97.182","36.811","0.003","24.43","22.90","22.90","None"
"2024-09-04","7:32:24.800 AM","24.86","97.181","36.793","0.003","24.5","22.90","22.90","None"
"2024-09-04","7:32:25.058 AM","24.86","97.181","36.793","0.003","24.5","22.88","22.90","None"
"2024-09-04","7:32:25.299 AM","24.86","97.181","36.793","0.003","24.5","22.88","22.90","None"
"2024-09-04","7:32:25.545 AM","24.86","97.182","36.811","0.003","24.49","22.91","22.90","None"
"2024-09-04","7:32:25.858 AM","24.86","97.182","36.811","0.003","24.49","22.91","22.88","None"
"2024-09-04","7:32:26.066 AM","24.86","97.182","36.811","0.003","24.49","22.91","22.88","None"
"2024-09-04","7:32:26.322 AM","24.86","97.183","36.794","0.003","24.465","22.85","22.88","None"
"2024-09-04","7:32:26.546 AM","24.86","97.183","36.794","0.003","24.465","22.85","22.96","None"
"2024-09-04","7:32:26.866 AM","24.86","97.184","36.805","0.003","24.47","22.85","22.96","None"
"2024-09-04","7:32:27.068 AM","24.86","97.184","36.805","0.003","24.47","22.95","22.96","None"
"2024-09-04","7:32:27.328 AM","24.86","97.184","36.805","0.003","24.47","22.95","22.90","None"
"2024-09-04","7:32:27.555 AM","24.86","97.184","36.805","0.003","24.46","22.95","22.90","None"
"2024-09-04","7:32:27.813 AM","24.86","97.184","36.805","0.003","24.46","22.94","22.90","None"
"2024-09-04","7:32:28.060 AM","24.86","97.184","36.805","0.003","24.46","22.94","22.99","None"
"2024-09-04","7:32:28.327 AM","24.86","97.183","36.794","0.003","24.5","22.94","22.99","None"
"2024-09-04","7:32:28.559 AM","24.86","97.183","36.794","0.003","24.5","22.95","22.99","None"
"2024-09-04","7:32:28.807 AM","24.86","97.183","36.794","0.003","24.5","22.95","22.92","None"
"2024-09-04","7:32:29.064 AM","24.86","97.185","36.794","0.003","24.475","22.95","22.92","None"
"2024-09-04","7:32:29.331 AM","24.86","97.185","36.794","0.003","24.475","22.88","22.91","None"
"2024-09-04","7:32:29.564 AM","24.86","97.185","36.794","0.003","24.475","22.88","22.91","None"
"2024-09-04","7:32:29.834 AM","24.86","97.184","36.8","0.003","24.455","22.88","22.91","None"
"2024-09-04","7:32:30.054 AM","24.86","97.184","36.8","0.003","24.455","22.91","22.97","None"
"2024-09-04","7:32:30.321 AM","24.86","97.184","36.8","0.003","24.455","22.91","22.97","None"
"2024-09-04","7:32:30.555 AM","24.86","97.184","36.8","0.003","24.445","22.95","22.97","None"
"2024-09-04","7:32:30.823 AM","24.86","97.184","36.8","0.003","24.445","22.95","22.97","None"
"2024-09-04","7:32:31.069 AM","24.86","97.184","36.8","0.003","24.445","22.95","22.97","None"
