Frequency (Hz)	Level (dB)
918.945312	-75.818100
919.921875	-76.718559
920.898438	-76.981850
921.875000	-77.529510
922.851562	-77.803268
923.828125	-77.333275
924.804688	-76.954742
925.781250	-76.907753
926.757812	-77.733627
927.734375	-76.594780
928.710938	-77.256760
929.687500	-78.488480
930.664062	-77.756935
931.640625	-76.498383
932.617188	-77.294891
933.593750	-77.855614
934.570312	-77.300636
935.546875	-78.016258
936.523438	-77.856964
937.500000	-76.666725
938.476562	-77.670189
939.453125	-77.941002
940.429688	-77.113319
941.406250	-78.233521
942.382812	-78.241219
943.359375	-77.773956
944.335938	-77.900520
945.312500	-77.006660
946.289062	-78.429382
947.265625	-78.325020
948.242188	-77.913071
949.218750	-77.183434
950.195312	-77.445175
951.171875	-77.587845
952.148438	-77.230270
953.125000	-76.941124
954.101562	-77.604919
955.078125	-78.074440
956.054688	-77.976616
957.031250	-77.204018
958.007812	-76.820282
958.984375	-77.677498
959.960938	-77.176315
960.937500	-75.941650
961.914062	-77.074211
962.890625	-76.633301
963.867188	-76.654480
964.843750	-76.191711
965.820312	-77.253609
966.796875	-77.625954
967.773438	-76.941132
968.750000	-76.159882
969.726562	-76.244835
970.703125	-76.148796
971.679688	-76.306709
972.656250	-76.204117
973.632812	-75.892570
974.609375	-76.881554
975.585938	-76.386070
976.562500	-75.731476
977.539062	-75.605164
978.515625	-75.465363
979.492188	-75.464172
980.468750	-74.809837
981.445312	-74.163551
982.421875	-74.597588
983.398438	-74.584114
984.375000	-74.589066
985.351562	-74.410149
986.328125	-73.551758
987.304688	-73.398895
988.281250	-73.112312
989.257812	-73.197136
990.234375	-74.038918
991.210938	-72.856636
992.187500	-72.358284
993.164062	-72.407570
994.140625	-71.360947
995.117188	-71.916100
996.093750	-70.305618
997.070312	-71.215843
998.046875	-70.509705
999.023438	-69.931778
1000.000000	-69.943794
1000.976562	-70.127991
1001.953125	-68.888474
1002.929688	-68.138969
1003.906250	-68.470238
1004.882812	-68.574051
1005.859375	-67.190041
1006.835938	-67.494301
1007.812500	-66.854454
1008.789062	-66.603638
1009.765625	-65.464066
1010.742188	-64.451172
1011.718750	-64.178703
1012.695312	-62.023449
1013.671875	-62.356609
1014.648438	-61.752892
1015.625000	-60.716621
1016.601562	-61.159966
1017.578125	-60.686916
1018.554688	-60.251080
1019.531250	-61.201408
1020.507812	-59.990654
1021.484375	-60.401249
1022.460938	-61.007862
1023.437500	-61.488678
1024.414062	-61.752937
1025.390625	-62.404125
1026.367188	-63.043034
1027.343750	-63.574123
1028.320312	-64.072357
1029.296875	-64.999435
1030.273438	-65.085732
1031.250000	-65.789543
1032.226562	-66.694389
1033.203125	-66.842834
1034.179688	-67.236473
1035.156250	-68.100487
1036.132812	-68.387978
1037.109375	-69.767105
1038.085938	-69.217934
1039.062500	-69.449265
1040.039062	-70.198128
1041.015625	-70.620697
1041.992188	-70.277596
1042.968750	-70.695534
1043.945312	-71.101585
1044.921875	-71.158943
1045.898438	-71.201096
