Frequency (Hz)	Level (dB)
1983.398438	-57.875019
1984.375000	-57.411556
1985.351562	-56.511589
1986.328125	-57.897274
1987.304688	-55.708603
1988.281250	-55.776730
1989.257812	-55.624706
1990.234375	-55.085011
1991.210938	-54.970737
1992.187500	-54.962627
1993.164062	-54.615074
1994.140625	-54.321201
1995.117188	-54.218140
1996.093750	-54.290455
1997.070312	-53.224358
1998.046875	-54.079582
1999.023438	-53.448589
2000.000000	-53.543827
2000.976562	-52.828548
2001.953125	-52.566326
2002.929688	-52.416401
2003.906250	-51.258179
2004.882812	-50.926483
2005.859375	-52.295738
2006.835938	-51.506466
2007.812500	-51.263474
2008.789062	-51.819839
2009.765625	-50.804081
2010.742188	-50.807987
2011.718750	-50.780800
2012.695312	-51.309467
2013.671875	-50.992992
2014.648438	-51.253780
2015.625000	-51.745651
2016.601562	-52.225105
2017.578125	-52.817669
2018.554688	-51.520329
2019.531250	-51.843628
2020.507812	-51.697613
2021.484375	-52.093483
2022.460938	-52.014412
2023.437500	-53.978127
2024.414062	-53.542751
2025.390625	-53.811287
2026.367188	-53.284142
2027.343750	-54.774277
2028.320312	-54.467403
2029.296875	-54.823708
2030.273438	-55.654175
2031.250000	-55.336246
2032.226562	-55.786613
2033.203125	-55.191917
2034.179688	-56.189503
2035.156250	-55.576698
2036.132812	-56.309093
2037.109375	-56.173992
2038.085938	-56.352959
2039.062500	-57.403893
2040.039062	-57.317783
2041.015625	-57.241749
2041.992188	-58.198929
2042.968750	-57.924934
2043.945312	-58.229950
2044.921875	-57.742535
2045.898438	-57.515614
2046.875000	-59.051346
2047.851562	-58.530895
2048.828125	-58.596405
2049.804688	-58.676762
2050.781250	-60.152252
2051.757812	-59.073479
2052.734375	-59.163544
2053.710938	-59.279182
2054.687500	-58.563698
2055.664062	-60.075779
2056.640625	-58.926533
2057.617188	-60.095959
2058.593750	-61.000343
2059.570312	-61.019176
2060.546875	-61.342682
2061.523438	-60.854813
2062.500000	-61.587955
2063.476562	-61.371136
2064.453125	-61.302414
2065.429688	-60.364384
2066.406250	-61.363770
2067.382812	-61.156834
2068.359375	-62.169483
2069.335938	-62.345993
2070.312500	-61.076622
2071.289062	-62.062809
2072.265625	-61.408016
2073.242188	-61.992828
2074.218750	-62.275036
2075.195312	-62.920166
2076.171875	-62.551498
2077.148438	-62.361217
2078.125000	-62.659725
2079.101562	-62.389954
2080.078125	-63.519394
2081.054688	-62.919552
2082.031250	-62.405998
2083.007812	-62.805328
2083.984375	-62.799347
2084.960938	-63.039562
2085.937500	-64.074852
2086.914062	-63.582367
2087.890625	-63.796669
2088.867188	-62.918537
2089.843750	-64.553070
2090.820312	-63.450127
2091.796875	-64.301308
2092.773438	-64.953407
2093.750000	-64.184830
2094.726562	-63.891167
2095.703125	-63.462929
2096.679688	-63.616627
2097.656250	-63.876152
2098.632812	-64.100105
2099.609375	-64.046783
2100.585938	-63.416473
2101.562500	-65.291138
2102.539062	-64.045036
2103.515625	-65.204086
2104.492188	-65.079697
2105.468750	-64.269264
2106.445312	-64.082352
2107.421875	-63.897087
2108.398438	-63.990475
2109.375000	-64.020187
2110.351562	-64.370491
2111.328125	-63.973579
2112.304688	-65.064072
2113.281250	-65.100845
2114.257812	-64.305580
2115.234375	-64.310669
2116.210938	-64.683235
2117.187500	-64.813721
2118.164062	-65.008759
2119.140625	-65.085403
2120.117188	-65.540916
2121.093750	-64.842865
2122.070312	-64.037140
2123.046875	-65.074257
2124.023438	-65.306969
2125.000000	-65.212570
2125.976562	-65.666763
2126.953125	-64.447105
2127.929688	-65.120651
2128.906250	-65.300552
2129.882812	-64.299286
2130.859375	-65.650696
2131.835938	-65.161926
2132.812500	-64.509834
2133.789062	-64.911720
2134.765625	-65.954926
2135.742188	-65.900940
2136.718750	-65.317139
2137.695312	-65.426125
2138.671875	-65.610237
2139.648438	-65.177139
2140.625000	-65.512390
2141.601562	-64.737579
2142.578125	-65.312302
2143.554688	-65.162392
2144.531250	-64.278969
2145.507812	-65.631065
2146.484375	-65.877258
2147.460938	-64.218407
2148.437500	-65.586731
2149.414062	-65.339981
2150.390625	-65.000725
2151.367188	-65.146042
2152.343750	-64.825821
2153.320312	-64.674820
2154.296875	-63.919399
2155.273438	-65.108917
2156.250000	-64.773132
2157.226562	-64.907608
2158.203125	-64.691582
2159.179688	-64.798599
2160.156250	-64.992706
2161.132812	-64.788368
2162.109375	-64.499069
2163.085938	-65.159546
2164.062500	-65.240334
2165.039062	-64.517265
2166.015625	-64.748848
2166.992188	-64.825012
2167.968750	-65.119621
2168.945312	-64.798576
2169.921875	-65.582420
2170.898438	-65.214256
2171.875000	-64.556335
2172.851562	-65.149094
2173.828125	-64.736435
2174.804688	-64.884651
2175.781250	-64.772186
2176.757812	-64.081787
2177.734375	-64.959023
2178.710938	-64.469986
2179.687500	-64.282661
2180.664062	-64.632423
2181.640625	-64.065193
2182.617188	-64.450211
2183.593750	-64.216858
2184.570312	-64.133102
2185.546875	-64.520699
2186.523438	-63.747799
2187.500000	-63.595821
2188.476562	-63.951233
2189.453125	-64.274353
2190.429688	-64.484543
2191.406250	-63.501743
2192.382812	-63.649380
2193.359375	-64.679443
2194.335938	-63.559891
2195.312500	-62.888824
2196.289062	-63.182655
2197.265625	-64.481155
2198.242188	-63.931454
2199.218750	-63.780167
2200.195312	-64.358589
2201.171875	-64.373680
2202.148438	-63.262325
2203.125000	-63.304996
2204.101562	-63.451195
2205.078125	-62.881775
2206.054688	-63.273472
2207.031250	-62.897915
2208.007812	-63.133221
2208.984375	-62.565254
2209.960938	-63.289295
2210.937500	-62.869648
2211.914062	-62.596577
2212.890625	-62.354023
2213.867188	-62.535110
2214.843750	-62.984158
2215.820312	-62.193733
2216.796875	-62.526737
2217.773438	-61.521843
2218.750000	-61.868156
2219.726562	-62.762886
2220.703125	-61.718628
2221.679688	-62.112743
2222.656250	-62.147518
2223.632812	-62.299843
2224.609375	-62.197548
2225.585938	-61.508347
2226.562500	-61.851662
2227.539062	-61.268898
2228.515625	-60.844784
2229.492188	-61.471691
2230.468750	-60.986603
2231.445312	-61.153122
2232.421875	-60.154282
2233.398438	-60.185791
2234.375000	-60.370880
2235.351562	-59.993397
2236.328125	-60.409302
2237.304688	-59.734852
2238.281250	-60.283089
2239.257812	-60.077068
2240.234375	-59.543949
2241.210938	-58.923801
2242.187500	-58.764061
2243.164062	-59.563412
2244.140625	-59.671238
2245.117188	-59.209309
2246.093750	-58.742226
2247.070312	-59.209850
2248.046875	-58.764458
2249.023438	-57.965103
2250.000000	-58.600990
2250.976562	-57.841358
2251.953125	-58.687809
2252.929688	-58.243359
2253.906250	-58.407936
2254.882812	-57.275620
2255.859375	-57.136883
2256.835938	-57.755821
2257.812500	-56.786594
2258.789062	-56.631065
2259.765625	-56.222794
2260.742188	-55.903587
2261.718750	-55.994839
2262.695312	-56.643841
2263.671875	-55.905781
2264.648438	-55.218960
2265.625000	-55.370895
2266.601562	-55.769932
2267.578125	-55.527180
2268.554688	-55.122242
2269.531250	-53.753487
2270.507812	-53.710594
2271.484375	-53.352066
2272.460938	-54.073471
2273.437500	-54.076069
2274.414062	-53.948311
2275.390625	-53.263287
2276.367188	-52.376842
2277.343750	-51.758995
2278.320312	-51.785381
2279.296875	-51.830925
2280.273438	-51.910301
2281.250000	-51.349613
2282.226562	-50.927357
2283.203125	-49.996090
2284.179688	-49.392780
2285.156250	-50.776920
2286.132812	-50.955135
2287.109375	-50.175011
2288.085938	-48.995403
2289.062500	-48.912899
2290.039062	-49.705879
2291.015625	-49.045586
2291.992188	-49.084545
2292.968750	-49.085293
2293.945312	-48.785194
2294.921875	-48.557934
2295.898438	-49.167679
2296.875000	-49.511463
2297.851562	-48.758911
2298.828125	-48.677036
2299.804688	-48.950024
2300.781250	-48.350155
2301.757812	-48.875084
2302.734375	-49.266521
2303.710938	-49.365238
2304.687500	-49.327820
2305.664062	-50.288151
2306.640625	-50.387821
2307.617188	-50.670303
2308.593750	-50.585339
2309.570312	-50.991055
2310.546875	-51.418976
2311.523438	-50.941296
2312.500000	-51.757515
2313.476562	-51.496044
2314.453125	-51.307587
2315.429688	-51.954494
2316.406250	-52.722164
2317.382812	-53.049511
2318.359375	-52.809082
2319.335938	-53.488396
2320.312500	-51.926922
2321.289062	-53.444820
2322.265625	-53.513206
2323.242188	-53.753571
2324.218750	-54.103107
2325.195312	-54.105816
2326.171875	-55.331989
2327.148438	-54.306446
2328.125000	-54.718342
2329.101562	-55.198318
2330.078125	-54.792370
2331.054688	-56.276512
2332.031250	-56.548519
2333.007812	-56.109497
2333.984375	-56.523216
2334.960938	-56.669746
2335.937500	-56.928417
2336.914062	-56.608280
2337.890625	-56.931007
2338.867188	-58.471554
2339.843750	-56.771408
2340.820312	-56.425720
2341.796875	-57.383114
2342.773438	-56.913715
2343.750000	-57.039062
2344.726562	-58.316788
2345.703125	-58.256153
2346.679688	-57.444130
2347.656250	-57.874390
2348.632812	-57.317413
2349.609375	-58.343830
2350.585938	-58.883961
2351.562500	-58.829834
2352.539062	-58.712349
2353.515625	-59.227657
2354.492188	-58.842377
2355.468750	-59.287811
2356.445312	-59.810116
2357.421875	-60.118652
2358.398438	-60.124207
2359.375000	-59.706974
2360.351562	-60.317501
2361.328125	-59.607525
2362.304688	-58.455067
2363.281250	-59.917900
2364.257812	-59.762363
2365.234375	-59.599709
2366.210938	-60.210339
2367.187500	-60.394917
2368.164062	-61.304485
2369.140625	-61.246689
2370.117188	-60.847473
2371.093750	-60.583485
2372.070312	-60.032646
2373.046875	-60.628777
2374.023438	-60.410732
2375.000000	-60.542500
2375.976562	-60.921906
2376.953125	-61.183868
2377.929688	-59.974277
2378.906250	-60.401703
2379.882812	-61.391285
2380.859375	-60.755733
2381.835938	-60.606102
2382.812500	-61.932568
2383.789062	-61.400902
2384.765625	-61.883858
2385.742188	-61.341167
2386.718750	-60.792175
2387.695312	-61.299358
2388.671875	-61.440140
2389.648438	-61.932949
2390.625000	-61.848755
2391.601562	-61.295578
2392.578125	-61.417046
2393.554688	-61.025738
2394.531250	-61.869198
2395.507812	-61.139820
2396.484375	-61.909920
2397.460938	-62.750950
2398.437500	-61.167599
2399.414062	-62.543812
2400.390625	-62.057346
2401.367188	-62.007027
2402.343750	-61.466663
2403.320312	-61.686947
2404.296875	-62.579445
2405.273438	-62.120190
2406.250000	-62.602837
2407.226562	-62.238297
2408.203125	-62.187763
2409.179688	-62.258362
2410.156250	-62.800293
2411.132812	-62.408981
2412.109375	-62.410217
2413.085938	-62.592606
2414.062500	-62.877457
2415.039062	-62.433468
2416.015625	-61.950684
2416.992188	-62.125061
2417.968750	-62.078289
2418.945312	-62.171604
2419.921875	-62.569656
2420.898438	-62.636627
2421.875000	-62.156158
2422.851562	-63.171154
2423.828125	-62.444344
2424.804688	-62.637264
2425.781250	-61.950310
2426.757812	-62.158176
2427.734375	-62.837299
2428.710938	-62.449173
2429.687500	-62.430389
2430.664062	-62.192348
2431.640625	-63.416424
2432.617188	-61.701874
2433.593750	-62.438690
2434.570312	-62.345272
2435.546875	-63.094662
2436.523438	-62.686245
2437.500000	-62.522839
2438.476562	-62.339935
2439.453125	-62.408993
2440.429688	-62.339676
2441.406250	-62.624680
2442.382812	-61.675388
2443.359375	-61.652649
2444.335938	-62.480812
2445.312500	-62.174252
2446.289062	-61.572792
2447.265625	-62.620632
2448.242188	-62.004326
2449.218750	-62.220932
2450.195312	-61.840977
2451.171875	-61.953430
2452.148438	-62.913620
2453.125000	-61.762516
2454.101562	-62.003807
2455.078125	-61.759563
2456.054688	-61.909222
2457.031250	-63.232403
2458.007812	-62.176834
2458.984375	-62.554676
2459.960938	-62.602242
2460.937500	-62.016075
2461.914062	-61.530788
2462.890625	-61.692139
2463.867188	-61.531097
2464.843750	-61.146610
2465.820312	-61.168739
2466.796875	-61.114712
2467.773438	-60.880493
2468.750000	-62.129559
2469.726562	-61.773346
2470.703125	-60.561863
2471.679688	-62.020645
2472.656250	-60.960667
2473.632812	-60.933567
2474.609375	-61.556168
2475.585938	-61.475044
2476.562500	-61.603138
2477.539062	-61.306774
2478.515625	-60.959202
2479.492188	-61.452141
2480.468750	-61.923103
2481.445312	-60.983978
2482.421875	-61.070179
2483.398438	-60.927845
2484.375000	-61.450359
2485.351562	-62.082092
2486.328125	-61.334904
2487.304688	-61.301464
2488.281250	-61.011890
2489.257812	-60.563599
2490.234375	-59.699875
2491.210938	-60.354198
2492.187500	-60.624790
2493.164062	-60.306984
2494.140625	-61.002739
2495.117188	-60.226124
2496.093750	-60.042545
2497.070312	-59.219582
2498.046875	-59.008427
2499.023438	-59.749519
2500.000000	-59.795624
2500.976562	-59.587109
2501.953125	-59.289822
2502.929688	-59.493744
2503.906250	-59.698330
2504.882812	-58.325397
2505.859375	-59.014866
2506.835938	-59.939404
2507.812500	-59.581596
2508.789062	-59.383785
2509.765625	-59.366119
2510.742188	-58.098465
2511.718750	-58.797031
2512.695312	-58.482681
2513.671875	-59.308708
2514.648438	-59.008099
2515.625000	-59.291313
2516.601562	-58.561249
2517.578125	-58.387489
2518.554688	-58.968468
2519.531250	-57.660328
2520.507812	-57.503399
2521.484375	-56.834072
2522.460938	-56.760071
2523.437500	-57.321339
2524.414062	-57.497879
2525.390625	-57.861427
2526.367188	-58.193432
2527.343750	-57.490910
2528.320312	-57.022255
2529.296875	-56.962822
2530.273438	-56.628654
2531.250000	-56.950928
2532.226562	-56.479885
2533.203125	-56.373386
2534.179688	-56.130363
2535.156250	-55.482052
2536.132812	-55.338230
2537.109375	-56.296593
2538.085938	-56.645271
2539.062500	-54.515038
2540.039062	-55.282146
2541.015625	-55.261368
2541.992188	-55.622532
2542.968750	-54.887432
2543.945312	-54.765915
2544.921875	-53.885891
2545.898438	-53.742817
2546.875000	-54.274994
2547.851562	-53.671581
2548.828125	-54.001194
2549.804688	-52.997234
2550.781250	-52.598656
2551.757812	-52.103130
2552.734375	-52.121750
2553.710938	-52.575283
2554.687500	-52.252777
2555.664062	-52.471436
2556.640625	-51.325684
2557.617188	-51.370312
2558.593750	-51.803829
2559.570312	-50.924633
2560.546875	-49.980160
2561.523438	-49.781296
2562.500000	-50.232574
2563.476562	-49.505337
2564.453125	-49.720516
2565.429688	-49.985062
2566.406250	-49.741341
2567.382812	-50.545918
2568.359375	-49.359348
2569.335938	-48.347145
2570.312500	-49.011585
2571.289062	-48.375462
2572.265625	-47.194183
2573.242188	-47.716530
2574.218750	-47.212772
2575.195312	-46.560802
2576.171875	-46.447556
2577.148438	-47.232166
2578.125000	-46.617237
2579.101562	-46.762913
2580.078125	-47.583096
2581.054688	-47.004997
2582.031250	-45.887337
2583.007812	-45.993240
2583.984375	-46.139305
2584.960938	-47.115170
2585.937500	-45.980675
2586.914062	-46.878117
2587.890625	-46.845196
2588.867188	-46.784809
2589.843750	-46.956909
2590.820312	-47.763302
2591.796875	-47.435226
2592.773438	-47.301880
2593.750000	-47.329208
2594.726562	-47.886646
2595.703125	-48.422131
2596.679688	-48.417294
2597.656250	-48.629620
2598.632812	-48.014442
2599.609375	-48.530979
2600.585938	-49.636490
2601.562500	-49.288349
2602.539062	-50.256290
2603.515625	-50.691494
2604.492188	-50.563446
2605.468750	-49.227966
2606.445312	-49.937031
2607.421875	-50.465710
2608.398438	-51.212341
2609.375000	-51.830498
2610.351562	-50.484066
2611.328125	-51.320812
2612.304688	-51.687191
2613.281250	-51.971664
2614.257812	-52.440174
2615.234375	-53.493320
2616.210938	-52.834377
2617.187500	-52.095871
2618.164062	-52.145123
2619.140625	-53.204536
2620.117188	-52.990913
2621.093750	-53.868706
2622.070312	-53.530502
2623.046875	-53.612545
2624.023438	-53.700245
2625.000000	-53.913208
2625.976562	-55.202858
2626.953125	-55.430508
2627.929688	-54.507877
2628.906250	-53.981892
2629.882812	-54.610275
2630.859375	-54.650482
2631.835938	-55.240662
2632.812500	-55.025463
2633.789062	-55.577343
2634.765625	-56.430614
2635.742188	-55.407234
2636.718750	-55.635529
2637.695312	-55.829247
2638.671875	-56.351318
2639.648438	-56.519825
2640.625000	-56.726612
2641.601562	-56.875660
2642.578125	-55.981506
2643.554688	-55.251125
2644.531250	-55.873657
2645.507812	-57.324730
2646.484375	-56.878922
2647.460938	-56.741638
2648.437500	-56.721577
2649.414062	-57.182945
2650.390625	-57.372314
2651.367188	-57.857628
2652.343750	-57.378864
2653.320312	-57.245571
2654.296875	-57.510517
2655.273438	-57.043156
2656.250000	-57.664108
2657.226562	-57.196743
2658.203125	-57.139206
2659.179688	-57.981129
2660.156250	-56.551197
2661.132812	-57.980732
2662.109375	-57.935535
2663.085938	-57.837273
2664.062500	-58.362576
2665.039062	-57.969059
2666.015625	-57.875893
2666.992188	-58.673561
2667.968750	-58.541676
2668.945312	-58.956127
2669.921875	-58.597485
2670.898438	-59.336033
2671.875000	-57.777462
2672.851562	-59.172836
2673.828125	-58.852566
2674.804688	-58.605827
2675.781250	-59.330647
2676.757812	-58.741390
2677.734375	-58.848236
2678.710938	-58.578213
2679.687500	-59.451633
2680.664062	-58.033749
2681.640625	-59.225391
2682.617188	-59.569016
2683.593750	-59.542744
2684.570312	-58.811409
2685.546875	-59.101330
2686.523438	-58.729649
2687.500000	-58.616467
2688.476562	-60.126232
2689.453125	-59.326046
2690.429688	-59.311409
2691.406250	-59.130989
2692.382812	-59.260590
2693.359375	-59.162777
2694.335938	-59.211918
2695.312500	-60.105820
2696.289062	-60.361629
2697.265625	-60.953949
2698.242188	-59.926453
2699.218750	-59.100239
2700.195312	-60.053425
2701.171875	-60.782742
2702.148438	-59.538769
2703.125000	-58.952747
2704.101562	-59.308571
2705.078125	-59.367184
2706.054688	-60.493744
2707.031250	-59.655109
2708.007812	-60.048203
2708.984375	-60.224857
2709.960938	-59.478561
2710.937500	-59.856106
2711.914062	-59.452980
2712.890625	-59.590061
2713.867188	-58.927094
2714.843750	-59.606827
2715.820312	-59.689445
2716.796875	-60.058846
2717.773438	-60.422157
2718.750000	-60.029594
2719.726562	-58.591179
2720.703125	-59.017090
2721.679688	-59.034103
2722.656250	-60.202507
2723.632812	-59.631493
2724.609375	-59.455997
2725.585938	-59.861969
2726.562500	-59.876251
2727.539062	-60.635921
2728.515625	-59.728619
2729.492188	-60.079056
2730.468750	-59.197521
2731.445312	-59.494297
2732.421875	-59.641094
2733.398438	-59.706081
2734.375000	-60.188118
2735.351562	-59.234402
2736.328125	-58.760159
2737.304688	-59.564770
2738.281250	-60.115044
2739.257812	-59.564674
2740.234375	-60.183079
2741.210938	-59.738991
2742.187500	-59.478550
2743.164062	-58.389751
2744.140625	-60.010273
2745.117188	-59.092865
2746.093750	-59.692364
2747.070312	-58.758728
2748.046875	-59.948940
2749.023438	-59.991821
2750.000000	-59.655296
2750.976562	-60.434551
2751.953125	-59.473911
2752.929688	-58.812172
2753.906250	-58.622879
2754.882812	-58.221691
2755.859375	-60.120571
2756.835938	-59.957317
2757.812500	-58.859257
2758.789062	-58.866261
2759.765625	-58.984222
2760.742188	-58.917751
2761.718750	-59.145145
2762.695312	-58.945602
2763.671875	-58.755199
2764.648438	-59.656296
2765.625000	-58.396976
2766.601562	-59.369484
2767.578125	-58.344315
2768.554688	-58.557480
2769.531250	-59.475266
2770.507812	-58.039913
2771.484375	-59.011421
2772.460938	-58.690491
2773.437500	-58.765415
2774.414062	-58.887836
2775.390625	-58.201328
2776.367188	-57.883007
2777.343750	-58.084713
2778.320312	-57.520000
2779.296875	-57.211678
2780.273438	-57.710217
2781.250000	-57.337910
2782.226562	-57.446983
2783.203125	-57.658367
2784.179688	-57.143131
2785.156250	-57.459049
2786.132812	-57.545441
2787.109375	-56.990612
2788.085938	-57.050186
2789.062500	-56.886223
2790.039062	-57.729633
2791.015625	-58.241966
2791.992188	-56.312645
2792.968750	-56.395134
2793.945312	-57.053463
2794.921875	-56.055523
2795.898438	-55.903984
2796.875000	-56.435406
2797.851562	-55.834721
2798.828125	-56.713402
2799.804688	-56.827362
2800.781250	-55.672440
2801.757812	-56.603329
2802.734375	-56.832485
2803.710938	-56.118561
2804.687500	-55.776886
2805.664062	-55.668308
2806.640625	-54.740273
2807.617188	-55.220592
2808.593750	-54.834969
2809.570312	-54.937077
2810.546875	-55.378601
2811.523438	-54.894402
2812.500000	-53.962151
2813.476562	-54.818069
2814.453125	-54.763287
2815.429688	-54.379196
2816.406250	-55.054741
2817.382812	-54.623688
2818.359375	-54.200848
2819.335938	-53.868622
2820.312500	-53.678619
2821.289062	-53.450859
2822.265625	-53.008263
2823.242188	-53.773510
2824.218750	-53.307598
2825.195312	-52.454674
2826.171875	-52.677814
2827.148438	-53.204868
2828.125000	-53.068878
2829.101562	-52.897797
2830.078125	-52.426193
2831.054688	-52.643776
2832.031250	-52.181835
2833.007812	-51.076267
2833.984375	-52.664921
2834.960938	-51.691586
2835.937500	-50.288498
2836.914062	-50.999893
2837.890625	-51.302567
2838.867188	-50.743736
2839.843750	-50.194210
2840.820312	-50.758888
2841.796875	-49.630535
2842.773438	-49.833759
2843.750000	-49.606651
2844.726562	-49.829937
2845.703125	-48.791565
2846.679688	-48.647797
2847.656250	-48.747902
2848.632812	-48.173187
2849.609375	-47.178272
2850.585938	-48.324047
2851.562500	-47.483627
2852.539062	-47.891228
2853.515625	-47.008396
2854.492188	-47.737652
2855.468750	-47.524437
2856.445312	-46.978943
2857.421875	-46.732082
2858.398438	-46.142151
2859.375000	-46.377121
2860.351562	-45.723034
2861.328125	-46.217567
2862.304688	-45.163467
2863.281250	-45.094292
2864.257812	-45.352905
2865.234375	-44.119946
2866.210938	-45.233471
2867.187500	-45.033245
2868.164062	-45.072411
2869.140625	-44.676201
2870.117188	-43.813805
2871.093750	-44.128830
2872.070312	-44.200485
2873.046875	-43.710587
2874.023438	-44.189957
2875.000000	-43.875477
2875.976562	-43.916828
2876.953125	-45.436985
2877.929688	-45.738132
2878.906250	-44.992786
2879.882812	-46.094437
2880.859375	-46.394470
2881.835938	-45.698006
2882.812500	-46.242851
2883.789062	-46.124382
2884.765625	-45.888588
2885.742188	-46.911045
2886.718750	-47.298889
2887.695312	-46.611702
2888.671875	-47.321289
2889.648438	-47.208881
2890.625000	-46.577724
2891.601562	-47.766308
2892.578125	-47.822529
2893.554688	-48.235229
2894.531250	-48.967503
2895.507812	-48.489876
2896.484375	-48.881729
2897.460938	-48.832916
2898.437500	-49.448830
2899.414062	-48.643913
2900.390625	-49.025597
2901.367188	-49.594707
2902.343750	-50.636089
2903.320312	-51.287357
2904.296875	-50.268429
2905.273438	-50.205639
2906.250000	-51.268902
2907.226562	-51.082771
2908.203125	-51.546345
2909.179688	-51.012821
2910.156250	-51.265392
2911.132812	-51.494434
2912.109375	-52.209663
2913.085938	-52.526482
2914.062500	-51.877392
2915.039062	-51.727791
2916.015625	-53.426838
2916.992188	-53.078476
2917.968750	-52.400742
2918.945312	-53.286274
2919.921875	-52.242867
2920.898438	-53.015514
2921.875000	-53.493092
2922.851562	-53.482384
2923.828125	-53.233414
2924.804688	-54.146778
2925.781250	-53.863674
2926.757812	-52.634361
2927.734375	-53.911598
2928.710938	-53.552170
2929.687500	-54.510677
2930.664062	-54.410378
2931.640625	-54.336479
2932.617188	-53.899673
2933.593750	-53.319534
2934.570312	-53.962814
2935.546875	-55.270618
2936.523438	-54.753853
2937.500000	-55.291637
2938.476562	-54.878288
2939.453125	-54.697548
2940.429688	-54.526962
2941.406250	-55.026134
2942.382812	-54.871170
2943.359375	-55.016857
2944.335938	-55.556202
2945.312500	-55.898445
2946.289062	-55.015854
2947.265625	-55.205769
2948.242188	-55.627743
2949.218750	-55.538883
2950.195312	-56.108097
2951.171875	-55.043179
2952.148438	-55.419582
2953.125000	-55.853397
2954.101562	-55.881901
2955.078125	-56.776756
2956.054688	-56.276814
2957.031250	-57.024227
2958.007812	-55.902950
2958.984375	-56.222637
2959.960938	-56.513546
2960.937500	-55.719837
2961.914062	-56.020691
2962.890625	-56.488075
2963.867188	-56.454700
2964.843750	-57.189224
2965.820312	-57.527775
2966.796875	-56.689514
2967.773438	-57.407078
2968.750000	-57.405636
2969.726562	-57.030434
2970.703125	-57.680542
2971.679688	-56.397461
2972.656250	-56.297626
2973.632812	-56.639786
2974.609375	-56.338474
2975.585938	-56.347546
2976.562500	-57.062199
2977.539062	-58.019997
2978.515625	-56.871273
2979.492188	-56.763699
2980.468750	-57.245556
2981.445312	-56.357693
2982.421875	-57.345276
2983.398438	-57.550461
2984.375000	-57.859055
2985.351562	-56.604828
2986.328125	-57.215786
2987.304688	-57.739098
2988.281250	-57.330845
2989.257812	-56.851757
2990.234375	-56.692585
2991.210938	-57.659229
2992.187500	-57.126198
2993.164062	-57.586182
2994.140625	-57.714165
2995.117188	-57.314896
2996.093750	-57.143433
2997.070312	-57.672852
2998.046875	-57.732048
2999.023438	-57.066597
3000.000000	-56.489513
3000.976562	-58.774246
3001.953125	-57.698078
3002.929688	-57.423840
3003.906250	-57.069340
3004.882812	-55.841785
3005.859375	-57.279579
3006.835938	-58.363640
3007.812500	-57.901093
3008.789062	-57.792290
3009.765625	-58.198318
3010.742188	-57.570267
3011.718750	-57.457977
3012.695312	-57.841644
3013.671875	-56.745403
3014.648438	-57.572639
3015.625000	-57.094608
3016.601562	-58.141495
3017.578125	-56.798084
3018.554688	-56.777184
3019.531250	-57.287567
3020.507812	-57.135952
3021.484375	-57.542389
3022.460938	-56.556938
3023.437500	-58.400566
3024.414062	-58.197098
3025.390625	-57.025139
3026.367188	-56.511974
3027.343750	-57.659012
3028.320312	-57.033714
3029.296875	-56.574898
3030.273438	-57.342094
3031.250000	-57.268059
3032.226562	-58.611179
3033.203125	-58.466137
3034.179688	-58.020725
3035.156250	-56.612175
3036.132812	-57.883396
3037.109375	-56.234516
3038.085938	-57.130356
3039.062500	-57.264915
3040.039062	-56.819099
3041.015625	-56.344330
3041.992188	-57.319637
3042.968750	-56.651295
3043.945312	-56.643707
3044.921875	-57.152641
3045.898438	-56.723232
3046.875000	-56.734364
3047.851562	-57.073193
3048.828125	-56.684135
3049.804688	-57.083759
3050.781250	-56.329994
3051.757812	-56.746433
3052.734375	-55.513107
3053.710938	-56.103062
3054.687500	-56.839420
3055.664062	-57.002892
3056.640625	-56.185272
3057.617188	-55.263157
3058.593750	-55.536369
3059.570312	-56.200901
3060.546875	-56.143997
3061.523438	-55.931583
3062.500000	-56.792156
3063.476562	-55.564747
3064.453125	-55.499546
3065.429688	-55.616985
3066.406250	-55.048698
3067.382812	-55.177879
3068.359375	-56.144764
3069.335938	-54.648842
3070.312500	-55.094646
3071.289062	-55.805588
3072.265625	-55.475559
3073.242188	-55.627251
3074.218750	-55.525780
3075.195312	-54.483147
3076.171875	-54.671097
3077.148438	-54.805283
3078.125000	-55.012566
3079.101562	-55.165386
3080.078125	-55.155273
3081.054688	-54.460556
3082.031250	-54.517147
3083.007812	-54.783012
3083.984375	-54.510353
3084.960938	-55.693577
3085.937500	-55.599190
3086.914062	-55.334370
3087.890625	-53.747139
3088.867188	-54.473392
3089.843750	-54.484081
3090.820312	-54.672829
3091.796875	-54.135838
3092.773438	-54.124504
3093.750000	-54.723461
3094.726562	-53.651531
3095.703125	-53.896404
3096.679688	-53.663692
3097.656250	-52.661602
3098.632812	-53.382469
3099.609375	-52.702549
3100.585938	-53.185089
3101.562500	-53.794922
3102.539062	-52.745514
3103.515625	-52.606644
3104.492188	-52.351044
3105.468750	-52.163040
3106.445312	-51.392979
3107.421875	-51.520725
3108.398438	-52.260509
3109.375000	-51.860451
3110.351562	-51.183418
3111.328125	-51.206757
3112.304688	-51.301277
3113.281250	-50.998077
3114.257812	-51.462906
3115.234375	-51.419628
3116.210938	-50.944637
3117.187500	-50.645977
3118.164062	-49.589466
3119.140625	-48.341202
3120.117188	-50.746624
