Frequency (Hz)	Level (dB)
564.453125	-83.538071
565.429688	-83.707344
566.406250	-83.256226
567.382812	-83.217903
568.359375	-83.744598
569.335938	-83.857018
570.312500	-83.688446
571.289062	-82.971901
572.265625	-82.399002
573.242188	-83.481232
574.218750	-83.154068
575.195312	-83.514488
576.171875	-83.140480
577.148438	-82.875664
578.125000	-82.688919
579.101562	-83.982979
580.078125	-83.190811
581.054688	-82.968529
582.031250	-82.867989
583.007812	-82.048271
583.984375	-82.288170
584.960938	-82.479698
585.937500	-82.344513
586.914062	-81.339111
587.890625	-82.062149
588.867188	-82.544800
589.843750	-82.643173
590.820312	-83.429977
591.796875	-82.370636
592.773438	-82.794876
593.750000	-82.726036
594.726562	-82.640648
595.703125	-82.426895
596.679688	-82.706245
597.656250	-83.111961
598.632812	-82.597092
599.609375	-81.155556
600.585938	-82.235062
601.562500	-82.975883
602.539062	-81.752449
603.515625	-82.925568
604.492188	-82.981224
605.468750	-82.315193
606.445312	-81.240814
607.421875	-82.213768
608.398438	-82.020393
609.375000	-81.075844
610.351562	-81.701591
611.328125	-82.455933
612.304688	-82.097702
613.281250	-80.679512
614.257812	-81.410637
615.234375	-82.243950
616.210938	-82.187920
617.187500	-81.750893
618.164062	-81.984138
619.140625	-81.609398
620.117188	-81.547348
621.093750	-81.893997
622.070312	-81.211731
623.046875	-81.759926
624.023438	-81.623932
625.000000	-81.170761
625.976562	-82.132622
626.953125	-81.825226
627.929688	-80.604744
628.906250	-80.384178
629.882812	-81.257591
630.859375	-80.207687
631.835938	-81.045448
632.812500	-80.541893
633.789062	-80.682098
634.765625	-79.764297
635.742188	-80.250282
636.718750	-80.653893
637.695312	-80.324043
638.671875	-81.618805
639.648438	-81.283844
640.625000	-80.800377
641.601562	-79.912758
642.578125	-80.761971
643.554688	-80.332298
644.531250	-80.672737
645.507812	-79.668541
646.484375	-80.322083
647.460938	-80.139198
648.437500	-80.481789
649.414062	-79.683746
650.390625	-79.801636
651.367188	-79.268791
652.343750	-79.386826
653.320312	-79.982941
654.296875	-80.051529
655.273438	-79.398003
656.250000	-79.046959
657.226562	-79.276253
658.203125	-78.826530
659.179688	-78.883644
660.156250	-79.599152
661.132812	-78.991859
662.109375	-79.240051
663.085938	-79.186172
664.062500	-79.162338
665.039062	-79.764389
666.015625	-79.679794
666.992188	-79.447151
667.968750	-78.145615
668.945312	-78.503220
669.921875	-79.014664
670.898438	-78.664154
671.875000	-78.388763
672.851562	-78.041489
673.828125	-77.427826
674.804688	-77.749161
675.781250	-78.384193
676.757812	-78.734756
677.734375	-78.784157
678.710938	-77.963974
679.687500	-77.191284
680.664062	-77.928375
681.640625	-78.085739
682.617188	-78.049065
683.593750	-77.298157
684.570312	-77.571007
685.546875	-77.478462
686.523438	-77.625465
687.500000	-78.152245
688.476562	-77.140053
689.453125	-77.235527
690.429688	-77.199562
691.406250	-76.752174
692.382812	-77.169891
693.359375	-77.287521
694.335938	-77.180817
695.312500	-77.228363
696.289062	-77.239197
697.265625	-76.590981
698.242188	-77.065033
699.218750	-76.735725
700.195312	-77.188538
701.171875	-76.342438
702.148438	-76.523285
703.125000	-75.714912
704.101562	-76.409195
705.078125	-76.494576
706.054688	-76.197487
707.031250	-75.042435
708.007812	-75.504204
708.984375	-76.079338
709.960938	-76.384384
710.937500	-75.911987
711.914062	-75.852364
712.890625	-75.144791
713.867188	-75.509308
714.843750	-75.119263
715.820312	-74.593361
716.796875	-76.277786
717.773438	-75.864517
718.750000	-75.057884
719.726562	-75.031082
720.703125	-74.218117
721.679688	-75.051041
722.656250	-75.115326
723.632812	-74.218880
724.609375	-73.925537
725.585938	-74.751030
726.562500	-73.713684
727.539062	-74.379356
728.515625	-72.893600
729.492188	-74.173233
730.468750	-73.562538
731.445312	-73.800636
732.421875	-73.723961
733.398438	-73.017021
734.375000	-72.374367
735.351562	-73.040680
736.328125	-72.625298
737.304688	-72.650497
738.281250	-72.850388
739.257812	-71.754944
740.234375	-71.045242
741.210938	-73.105293
742.187500	-72.299988
743.164062	-71.620163
744.140625	-71.646591
745.117188	-71.667862
746.093750	-71.137070
747.070312	-71.746407
748.046875	-71.706192
749.023438	-71.229767
750.000000	-70.649712
750.976562	-71.788002
751.953125	-71.117706
752.929688	-70.651497
753.906250	-70.084755
754.882812	-70.025620
755.859375	-69.593803
756.835938	-70.596924
757.812500	-69.996643
758.789062	-69.537163
759.765625	-69.685593
760.742188	-68.615334
761.718750	-69.433563
762.695312	-69.306152
763.671875	-69.816391
764.648438	-69.667831
765.625000	-69.226357
766.601562	-68.496376
767.578125	-68.850067
768.554688	-68.701164
769.531250	-68.205345
770.507812	-68.409386
771.484375	-68.277359
772.460938	-68.268837
773.437500	-67.936646
774.414062	-67.596245
775.390625	-68.228668
776.367188	-67.229607
777.343750	-67.995834
778.320312	-66.983925
779.296875	-66.579620
780.273438	-68.054276
781.250000	-68.310059
782.226562	-67.531746
783.203125	-67.793861
784.179688	-66.128792
785.156250	-66.593231
786.132812	-66.346550
787.109375	-66.867081
788.085938	-66.455978
789.062500	-66.491112
790.039062	-66.832977
791.015625	-66.321289
791.992188	-66.102371
792.968750	-66.250885
793.945312	-66.293488
794.921875	-66.161896
795.898438	-66.558990
796.875000	-66.614876
797.851562	-65.434494
798.828125	-66.475128
799.804688	-66.659752
800.781250	-66.170067
801.757812	-66.754204
802.734375	-66.695267
803.710938	-65.867088
804.687500	-66.138824
805.664062	-65.441917
806.640625	-65.898575
807.617188	-65.353073
808.593750	-66.022324
809.570312	-65.605736
810.546875	-66.210587
811.523438	-66.817497
812.500000	-65.993324
813.476562	-65.387070
814.453125	-65.952492
815.429688	-66.183655
816.406250	-65.824997
817.382812	-66.441399
818.359375	-66.717697
819.335938	-66.367233
820.312500	-67.547157
821.289062	-65.990929
822.265625	-66.006790
823.242188	-67.437706
824.218750	-66.938942
825.195312	-68.189270
826.171875	-66.454445
827.148438	-65.824951
828.125000	-66.574722
829.101562	-67.522835
830.078125	-67.670898
831.054688	-67.048698
832.031250	-67.670624
833.007812	-66.818855
833.984375	-67.574783
834.960938	-68.179916
835.937500	-68.028152
836.914062	-68.125359
837.890625	-67.969650
838.867188	-68.175827
839.843750	-67.735832
840.820312	-68.803284
841.796875	-69.403267
842.773438	-69.064880
843.750000	-69.082069
844.726562	-68.668823
845.703125	-68.248863
846.679688	-69.152016
847.656250	-69.407486
848.632812	-68.596680
849.609375	-69.198799
850.585938	-70.707214
851.562500	-70.947159
852.539062	-70.627289
853.515625	-70.345490
854.492188	-69.794876
855.468750	-70.276581
856.445312	-70.474075
857.421875	-70.118538
858.398438	-70.369362
859.375000	-71.215805
860.351562	-71.133438
861.328125	-70.514748
862.304688	-70.797432
863.281250	-70.544960
864.257812	-70.430687
865.234375	-71.096840
866.210938	-69.640930
867.187500	-71.152565
868.164062	-72.280098
869.140625	-71.572319
870.117188	-71.753906
871.093750	-71.989243
872.070312	-71.877151
873.046875	-71.979630
874.023438	-73.153389
875.000000	-72.235687
875.976562	-71.728783
876.953125	-72.470978
877.929688	-72.631981
878.906250	-72.986420
879.882812	-73.455841
880.859375	-72.935989
881.835938	-72.757973
882.812500	-73.216919
883.789062	-72.503654
884.765625	-72.442497
885.742188	-73.169746
886.718750	-73.128960
887.695312	-72.728004
888.671875	-73.390793
889.648438	-73.545837
890.625000	-73.910721
891.601562	-74.270721
892.578125	-74.756134
893.554688	-74.598579
894.531250	-74.170708
895.507812	-75.049011
896.484375	-74.500626
897.460938	-74.352570
898.437500	-75.168243
899.414062	-74.813980
900.390625	-74.955795
901.367188	-74.654869
902.343750	-75.021454
903.320312	-75.248344
904.296875	-75.487640
905.273438	-74.284706
906.250000	-74.902817
907.226562	-74.762138
908.203125	-75.226021
909.179688	-75.216209
910.156250	-74.677856
911.132812	-75.383606
912.109375	-74.636620
913.085938	-74.884834
914.062500	-75.997116
915.039062	-75.709793
916.015625	-75.850662
916.992188	-75.753899
917.968750	-75.984077
918.945312	-74.826225
919.921875	-75.936279
920.898438	-76.110161
921.875000	-76.444008
922.851562	-76.743141
923.828125	-76.115349
924.804688	-75.687210
925.781250	-75.539391
926.757812	-76.545753
927.734375	-75.252090
928.710938	-75.894020
929.687500	-76.849884
930.664062	-76.436546
931.640625	-75.435600
932.617188	-76.304665
933.593750	-76.488350
934.570312	-76.081451
935.546875	-76.885132
936.523438	-76.253998
937.500000	-75.522850
938.476562	-76.830063
939.453125	-76.808220
940.429688	-76.105362
941.406250	-77.121758
942.382812	-77.207092
943.359375	-76.583839
944.335938	-76.853279
945.312500	-76.194702
946.289062	-77.503738
947.265625	-77.522438
948.242188	-77.228172
949.218750	-76.630135
950.195312	-76.741821
951.171875	-77.199409
952.148438	-76.657547
953.125000	-76.435120
954.101562	-77.439423
955.078125	-77.849319
956.054688	-78.044495
957.031250	-76.984505
958.007812	-76.785980
958.984375	-77.845078
959.960938	-77.284798
960.937500	-76.112579
961.914062	-77.235046
962.890625	-77.298889
963.867188	-77.370590
964.843750	-77.153122
965.820312	-78.093140
966.796875	-78.639275
