Frequency (Hz)	Level (dB)
2044.921875	-67.236191
2045.898438	-66.919441
2046.875000	-68.100677
2047.851562	-67.383018
2048.828125	-67.279282
2049.804688	-67.184052
2050.781250	-68.399231
2051.757812	-67.144600
2052.734375	-67.015205
2053.710938	-66.897995
2054.687500	-65.998833
2055.664062	-67.175964
2056.640625	-65.937065
2057.617188	-66.971855
2058.593750	-67.718849
2059.570312	-67.308823
2060.546875	-67.320663
2061.523438	-66.775047
2062.500000	-67.303642
2063.476562	-67.054893
2064.453125	-66.628670
2065.429688	-65.797081
2066.406250	-66.513878
2067.382812	-66.125771
2068.359375	-66.996208
2069.335938	-66.739403
2070.312500	-65.617668
2071.289062	-66.362869
2072.265625	-65.374023
2073.242188	-65.799133
2074.218750	-65.775360
2075.195312	-66.249626
2076.171875	-65.920258
2077.148438	-65.298172
2078.125000	-65.810356
2079.101562	-65.138496
2080.078125	-65.981064
2081.054688	-65.214394
2082.031250	-64.751511
2083.007812	-64.812256
2083.984375	-64.675697
2084.960938	-64.909966
2085.937500	-65.749214
2086.914062	-64.882217
2087.890625	-64.861542
2088.867188	-63.984550
2089.843750	-65.393272
2090.820312	-64.393135
2091.796875	-64.978050
2092.773438	-65.555305
2093.750000	-64.501640
2094.726562	-64.051926
2095.703125	-63.386967
2096.679688	-63.574780
2097.656250	-63.492191
2098.632812	-63.602470
2099.609375	-63.388981
2100.585938	-62.546913
2101.562500	-64.346436
2102.539062	-62.868385
2103.515625	-63.688789
2104.492188	-63.462967
2105.468750	-62.492550
2106.445312	-62.288357
2107.421875	-61.753727
2108.398438	-61.849228
2109.375000	-61.631405
2110.351562	-61.768272
2111.328125	-61.394646
2112.304688	-62.023018
2113.281250	-62.026268
2114.257812	-61.174274
2115.234375	-60.711658
2116.210938	-61.070560
2117.187500	-60.908680
2118.164062	-60.990761
2119.140625	-60.804775
2120.117188	-61.066513
2121.093750	-60.153900
2122.070312	-59.225639
2123.046875	-60.145260
2124.023438	-59.996010
2125.000000	-59.590088
2125.976562	-59.779922
2126.953125	-58.649338
2127.929688	-59.107956
2128.906250	-59.125988
2129.882812	-57.681686
2130.859375	-59.035393
2131.835938	-58.258904
2132.812500	-57.264122
2133.789062	-57.428913
2134.765625	-58.301392
2135.742188	-57.896408
2136.718750	-57.230057
2137.695312	-56.871449
2138.671875	-56.938084
2139.648438	-56.178318
2140.625000	-56.529118
2141.601562	-55.312443
2142.578125	-55.723087
2143.554688	-55.388939
2144.531250	-53.925980
2145.507812	-55.231773
2146.484375	-55.227566
2147.460938	-53.301792
2148.437500	-54.427711
2149.414062	-53.702019
2150.390625	-53.188591
2151.367188	-53.271641
2152.343750	-52.724545
2153.320312	-52.357246
2154.296875	-51.323795
2155.273438	-52.581322
2156.250000	-51.631496
2157.226562	-51.775692
2158.203125	-51.338776
2159.179688	-51.473011
2160.156250	-51.686764
2161.132812	-51.329449
2162.109375	-50.847355
2163.085938	-51.568779
2164.062500	-51.451801
2165.039062	-51.007538
2166.015625	-51.300194
2166.992188	-51.179111
2167.968750	-51.797573
2168.945312	-51.686840
2169.921875	-52.483566
2170.898438	-52.148853
2171.875000	-51.518208
2172.851562	-52.512932
2173.828125	-52.205269
2174.804688	-52.450356
2175.781250	-52.979061
2176.757812	-52.553158
2177.734375	-53.557503
2178.710938	-53.544682
2179.687500	-53.504787
2180.664062	-54.033134
2181.640625	-53.522423
2182.617188	-54.166302
2183.593750	-54.519321
2184.570312	-54.566219
2185.546875	-55.229877
2186.523438	-55.044689
2187.500000	-55.094662
2188.476562	-55.431332
2189.453125	-56.162804
2190.429688	-56.551079
2191.406250	-55.944237
2192.382812	-56.324257
2193.359375	-57.451809
2194.335938	-56.671627
2195.312500	-56.469955
2196.289062	-57.058037
2197.265625	-58.326759
2198.242188	-57.970062
2199.218750	-58.333191
2200.195312	-59.063549
2201.171875	-59.494617
2202.148438	-58.575272
2203.125000	-58.765095
2204.101562	-58.986992
2205.078125	-58.697079
2206.054688	-59.598763
2207.031250	-59.241676
2208.007812	-59.666351
2208.984375	-59.513561
2209.960938	-60.432232
2210.937500	-59.944195
2211.914062	-60.058765
2212.890625	-59.993561
2213.867188	-60.534832
2214.843750	-61.094330
2215.820312	-60.737846
2216.796875	-61.166683
2217.773438	-60.444622
2218.750000	-60.908386
2219.726562	-61.780300
2220.703125	-61.016018
2221.679688	-61.873447
2222.656250	-61.888172
2223.632812	-62.515778
2224.609375	-62.606880
2225.585938	-61.968918
2226.562500	-62.402454
2227.539062	-62.125061
2228.515625	-61.871708
2229.492188	-62.822857
2230.468750	-62.424603
2231.445312	-62.929802
2232.421875	-62.249966
2233.398438	-62.241016
2234.375000	-62.666298
2235.351562	-62.600063
2236.328125	-63.148067
2237.304688	-62.797184
2238.281250	-63.381794
2239.257812	-63.453449
2240.234375	-63.115517
2241.210938	-62.648502
2242.187500	-62.685162
2243.164062	-63.808029
2244.140625	-63.989750
2245.117188	-63.900394
2246.093750	-63.424656
2247.070312	-64.371185
2248.046875	-63.912045
2249.023438	-63.491764
2250.000000	-64.508606
2250.976562	-63.789009
2251.953125	-64.796539
2252.929688	-64.552811
2253.906250	-65.243378
2254.882812	-64.348969
2255.859375	-64.254890
2256.835938	-65.061829
2257.812500	-64.524117
2258.789062	-64.479881
2259.765625	-64.349991
2260.742188	-64.219315
2261.718750	-64.577812
2262.695312	-65.512466
2263.671875	-65.015518
2264.648438	-64.628151
2265.625000	-64.915169
2266.601562	-65.736275
2267.578125	-65.660614
2268.554688	-65.794945
2269.531250	-64.563889
2270.507812	-64.761520
2271.484375	-64.694374
2272.460938	-65.697067
2273.437500	-66.207603
2274.414062	-66.155586
2275.390625	-65.755394
2276.367188	-65.336029
2277.343750	-64.943741
2278.320312	-65.230240
2279.296875	-65.504677
2280.273438	-66.022804
2281.250000	-65.797287
2282.226562	-65.617699
2283.203125	-65.028755
2284.179688	-64.785110
2285.156250	-66.201622
2286.132812	-66.608810
2287.109375	-66.229324
2288.085938	-65.487869
2289.062500	-65.496452
2290.039062	-66.600952
2291.015625	-66.097031
2291.992188	-66.285126
2292.968750	-66.515160
2293.945312	-66.242378
2294.921875	-66.159828
2295.898438	-66.915337
2296.875000	-67.191292
2297.851562	-66.568619
2298.828125	-66.097984
2299.804688	-66.403030
2300.781250	-65.811378
2301.757812	-66.210381
2302.734375	-66.400558
2303.710938	-66.360802
2304.687500	-66.066368
2305.664062	-66.717453
2306.640625	-66.817322
2307.617188	-66.867851
2308.593750	-66.584396
2309.570312	-66.663986
2310.546875	-66.832512
2311.523438	-66.125687
2312.500000	-66.728569
2313.476562	-66.292023
2314.453125	-65.792625
2315.429688	-66.176407
2316.406250	-66.697266
2317.382812	-66.908981
2318.359375	-66.515182
2319.335938	-66.905220
2320.312500	-65.118584
2321.289062	-66.423485
2322.265625	-66.104431
2323.242188	-66.175926
2324.218750	-66.524414
2325.195312	-66.376251
2326.171875	-67.239838
2327.148438	-66.120331
2328.125000	-66.307304
2329.101562	-66.467987
2330.078125	-66.022362
2331.054688	-67.247734
2332.031250	-67.501907
2333.007812	-66.780998
2333.984375	-66.907005
2334.960938	-67.020103
2335.937500	-67.041779
2336.914062	-66.515015
2337.890625	-66.678078
2338.867188	-68.077393
2339.843750	-66.292191
2340.820312	-65.825798
2341.796875	-66.535385
2342.773438	-65.940094
2343.750000	-65.853973
2344.726562	-66.883614
2345.703125	-66.870003
2346.679688	-66.107399
2347.656250	-66.130127
2348.632812	-65.607750
2349.609375	-66.399597
2350.585938	-66.785858
2351.562500	-66.700005
2352.539062	-66.456589
2353.515625	-66.910339
2354.492188	-66.418999
2355.468750	-66.745155
2356.445312	-67.021027
2357.421875	-67.271973
2358.398438	-67.175072
2359.375000	-66.635185
2360.351562	-67.078453
2361.328125	-66.252388
2362.304688	-65.058617
2363.281250	-66.313469
2364.257812	-66.099136
2365.234375	-65.759506
2366.210938	-66.415581
2367.187500	-66.523819
2368.164062	-67.271347
2369.140625	-67.082237
2370.117188	-66.723457
2371.093750	-66.229027
2372.070312	-65.580772
2373.046875	-66.127480
2374.023438	-65.829048
2375.000000	-65.738739
2375.976562	-66.115036
2376.953125	-66.167892
2377.929688	-64.936668
2378.906250	-65.283165
2379.882812	-66.064613
2380.859375	-65.318245
2381.835938	-65.161583
2382.812500	-66.582733
2383.789062	-65.891830
2384.765625	-66.188728
2385.742188	-65.573151
2386.718750	-64.986214
2387.695312	-65.300293
2388.671875	-65.556427
2389.648438	-65.825943
2390.625000	-65.666168
2391.601562	-64.845871
2392.578125	-65.017654
2393.554688	-64.739601
2394.531250	-65.409988
2395.507812	-64.592026
2396.484375	-65.332489
2397.460938	-65.954384
2398.437500	-64.333725
2399.414062	-65.659531
2400.390625	-65.015076
2401.367188	-64.913910
2402.343750	-64.279892
2403.320312	-64.371048
2404.296875	-65.227097
2405.273438	-64.764252
2406.250000	-65.206169
2407.226562	-64.686104
2408.203125	-64.607468
2409.179688	-64.648094
2410.156250	-64.945663
2411.132812	-64.525154
2412.109375	-64.497238
2413.085938	-64.743500
2414.062500	-64.799408
2415.039062	-64.458046
2416.015625	-63.713852
2416.992188	-63.726658
2417.968750	-63.669521
2418.945312	-63.718506
2419.921875	-63.969799
2420.898438	-64.088295
2421.875000	-63.483871
2422.851562	-64.349167
2423.828125	-63.528553
2424.804688	-63.680939
2425.781250	-63.006153
2426.757812	-63.089878
2427.734375	-63.871689
2428.710938	-63.086853
2429.687500	-63.151947
2430.664062	-62.853592
2431.640625	-63.993549
2432.617188	-62.167290
2433.593750	-62.977570
2434.570312	-62.780483
2435.546875	-63.384598
2436.523438	-62.829136
2437.500000	-62.790058
2438.476562	-62.333225
2439.453125	-62.484715
2440.429688	-62.255039
2441.406250	-62.359535
2442.382812	-61.536919
2443.359375	-61.281044
2444.335938	-61.826809
2445.312500	-61.664753
2446.289062	-61.079357
2447.265625	-61.875759
2448.242188	-61.358990
2449.218750	-61.396454
2450.195312	-60.991577
2451.171875	-60.887245
2452.148438	-62.004318
2453.125000	-60.545902
2454.101562	-60.823860
2455.078125	-60.408077
2456.054688	-60.487049
2457.031250	-61.760056
2458.007812	-60.627728
2458.984375	-60.779903
2459.960938	-60.675945
2460.937500	-60.124680
2461.914062	-59.534603
2462.890625	-59.585579
2463.867188	-59.229076
2464.843750	-58.976208
2465.820312	-58.775684
2466.796875	-58.511368
2467.773438	-58.302113
2468.750000	-59.513920
2469.726562	-59.039196
2470.703125	-57.620689
2471.679688	-59.155491
2472.656250	-57.988354
2473.632812	-57.975208
2474.609375	-58.357635
2475.585938	-58.190701
2476.562500	-58.156811
2477.539062	-57.657627
2478.515625	-57.257320
2479.492188	-57.765087
2480.468750	-58.043987
2481.445312	-56.726536
2482.421875	-56.942032
2483.398438	-56.737534
2484.375000	-56.987118
2485.351562	-57.299496
2486.328125	-56.592464
2487.304688	-56.533268
2488.281250	-55.795250
2489.257812	-55.502151
2490.234375	-54.514156
2491.210938	-54.971901
2492.187500	-55.031731
2493.164062	-54.751732
2494.140625	-54.946712
2495.117188	-54.090137
2496.093750	-53.991581
2497.070312	-52.761604
2498.046875	-52.523335
2499.023438	-53.108643
2500.000000	-52.751366
2500.976562	-52.496643
2501.953125	-51.996613
2502.929688	-52.181263
2503.906250	-52.324078
2504.882812	-50.687218
2505.859375	-51.092358
2506.835938	-51.972191
2507.812500	-51.275253
2508.789062	-51.199032
2509.765625	-50.498211
2510.742188	-49.344730
2511.718750	-49.965481
2512.695312	-49.553093
2513.671875	-50.168598
2514.648438	-49.798679
2515.625000	-50.020039
2516.601562	-49.581345
2517.578125	-49.101688
2518.554688	-49.704754
2519.531250	-48.476387
2520.507812	-48.310390
2521.484375	-47.575237
2522.460938	-47.558037
2523.437500	-48.349457
2524.414062	-48.596600
2525.390625	-49.133873
2526.367188	-49.429104
2527.343750	-49.036121
2528.320312	-48.808693
2529.296875	-49.210026
2530.273438	-49.070187
2531.250000	-49.745861
2532.226562	-49.531361
2533.203125	-49.630127
2534.179688	-49.737576
2535.156250	-49.206219
2536.132812	-49.340279
2537.109375	-50.981575
2538.085938	-51.503948
2539.062500	-49.963409
2540.039062	-51.275421
2541.015625	-51.113842
2541.992188	-52.209396
2542.968750	-51.720158
2543.945312	-51.957748
2544.921875	-51.654400
2545.898438	-51.867912
2546.875000	-53.006573
2547.851562	-52.583961
2548.828125	-53.644981
2549.804688	-53.077202
2550.781250	-52.969524
2551.757812	-52.811470
2552.734375	-53.407551
2553.710938	-54.187012
2554.687500	-54.014267
2555.664062	-55.020546
2556.640625	-54.176155
2557.617188	-54.616859
2558.593750	-55.413883
2559.570312	-55.035667
2560.546875	-54.453491
2561.523438	-54.684025
2562.500000	-55.455559
2563.476562	-55.172153
2564.453125	-55.961994
2565.429688	-56.617989
2566.406250	-56.584183
2567.382812	-57.875664
2568.359375	-57.141312
2569.335938	-56.436611
2570.312500	-57.511940
2571.289062	-57.489120
2572.265625	-56.498886
2573.242188	-57.564148
2574.218750	-57.225780
2575.195312	-56.779140
2576.171875	-57.017879
2577.148438	-58.141003
2578.125000	-57.774117
2579.101562	-58.305054
2580.078125	-59.361092
2581.054688	-58.931561
2582.031250	-57.957661
2583.007812	-58.315929
2583.984375	-58.483860
2584.960938	-59.674759
2585.937500	-58.578999
2586.914062	-59.432014
2587.890625	-59.384163
2588.867188	-59.289696
2589.843750	-59.401569
2590.820312	-60.303089
2591.796875	-59.736977
2592.773438	-59.589199
2593.750000	-59.611912
2594.726562	-59.926220
2595.703125	-60.367596
2596.679688	-60.328300
2597.656250	-60.172516
2598.632812	-59.494308
2599.609375	-59.761501
2600.585938	-60.966724
2601.562500	-60.460979
2602.539062	-61.144604
2603.515625	-61.388897
2604.492188	-61.138115
2605.468750	-59.693569
2606.445312	-60.158085
2607.421875	-60.639816
2608.398438	-61.306599
2609.375000	-61.793625
2610.351562	-60.299980
2611.328125	-60.998920
2612.304688	-61.205681
2613.281250	-61.258549
2614.257812	-61.736473
2615.234375	-62.607857
2616.210938	-61.904545
2617.187500	-60.973255
2618.164062	-60.877178
2619.140625	-61.835392
2620.117188	-61.492016
2621.093750	-62.329575
2622.070312	-61.928810
2623.046875	-61.825378
2624.023438	-61.719948
2625.000000	-61.936981
2625.976562	-63.078114
2626.953125	-63.411102
2627.929688	-62.235588
2628.906250	-61.558693
2629.882812	-62.174530
2630.859375	-62.064251
2631.835938	-62.631954
2632.812500	-62.346363
2633.789062	-62.708633
2634.765625	-63.645195
2635.742188	-62.406033
2636.718750	-62.720413
2637.695312	-62.636211
2638.671875	-63.110771
2639.648438	-63.360062
2640.625000	-63.346088
2641.601562	-63.306377
2642.578125	-62.527996
2643.554688	-61.757401
2644.531250	-62.268555
2645.507812	-63.749683
2646.484375	-63.131702
2647.460938	-62.945911
2648.437500	-62.950260
2649.414062	-63.197796
2650.390625	-63.378128
2651.367188	-63.765766
2652.343750	-63.290775
2653.320312	-63.130310
2654.296875	-63.332699
2655.273438	-62.809826
2656.250000	-63.435207
2657.226562	-62.861050
2658.203125	-62.833153
2659.179688	-63.596710
2660.156250	-62.079041
2661.132812	-63.411945
2662.109375	-63.336067
2663.085938	-63.216759
2664.062500	-63.661739
2665.039062	-63.154278
2666.015625	-63.054840
2666.992188	-63.901814
2667.968750	-63.648308
2668.945312	-63.969822
2669.921875	-63.740601
2670.898438	-64.318382
2671.875000	-62.781788
2672.851562	-64.113815
2673.828125	-63.755329
2674.804688	-63.474754
2675.781250	-64.103882
2676.757812	-63.519947
2677.734375	-63.635826
2678.710938	-63.272762
2679.687500	-64.085144
2680.664062	-62.634300
2681.640625	-63.824432
2682.617188	-64.156433
2683.593750	-64.163948
2684.570312	-63.385704
2685.546875	-63.603764
2686.523438	-63.227848
2687.500000	-63.091164
2688.476562	-64.524704
2689.453125	-63.626778
2690.429688	-63.623993
2691.406250	-63.414143
2692.382812	-63.602154
2693.359375	-63.459091
2694.335938	-63.418602
2695.312500	-64.267769
2696.289062	-64.556641
2697.265625	-65.085052
2698.242188	-64.022163
2699.218750	-63.175201
2700.195312	-64.202934
2701.171875	-64.952492
2702.148438	-63.671432
2703.125000	-63.044762
2704.101562	-63.291382
2705.078125	-63.358986
2706.054688	-64.501755
2707.031250	-63.547478
2708.007812	-63.838005
2708.984375	-63.954937
2709.960938	-63.356663
2710.937500	-63.692425
2711.914062	-63.278618
2712.890625	-63.348225
2713.867188	-62.773796
2714.843750	-63.330132
2715.820312	-63.479778
2716.796875	-63.689720
2717.773438	-64.057312
2718.750000	-63.721317
2719.726562	-62.343540
2720.703125	-62.657970
2721.679688	-62.672901
2722.656250	-63.769943
2723.632812	-63.153385
2724.609375	-63.153484
2725.585938	-63.349842
2726.562500	-63.423435
2727.539062	-64.076935
2728.515625	-63.292591
2729.492188	-63.522758
2730.468750	-62.777554
2731.445312	-62.963974
2732.421875	-63.243557
2733.398438	-63.143803
2734.375000	-63.554386
2735.351562	-62.693733
2736.328125	-62.179153
2737.304688	-63.024918
2738.281250	-63.594715
2739.257812	-62.997463
2740.234375	-63.627174
2741.210938	-63.003807
2742.187500	-62.849918
2743.164062	-61.664669
2744.140625	-63.399174
2745.117188	-62.331406
2746.093750	-62.981838
2747.070312	-61.985893
2748.046875	-63.277557
2749.023438	-63.230778
2750.000000	-62.935257
2750.976562	-63.660526
2751.953125	-62.736366
2752.929688	-62.101208
2753.906250	-61.857716
2754.882812	-61.408016
2755.859375	-63.301174
2756.835938	-63.213757
2757.812500	-62.128780
2758.789062	-62.029881
2759.765625	-62.240276
2760.742188	-62.208439
2761.718750	-62.271103
2762.695312	-62.116989
2763.671875	-62.050583
2764.648438	-62.793900
2765.625000	-61.622112
2766.601562	-62.538845
2767.578125	-61.514423
2768.554688	-61.743530
2769.531250	-62.695923
2770.507812	-61.212040
2771.484375	-62.092739
2772.460938	-61.839497
2773.437500	-61.964787
2774.414062	-62.062061
2775.390625	-61.376923
2776.367188	-60.956966
2777.343750	-61.184700
2778.320312	-60.720997
2779.296875	-60.328419
2780.273438	-60.872601
2781.250000	-60.593697
2782.226562	-60.605713
2783.203125	-60.853672
2784.179688	-60.290443
2785.156250	-60.623394
2786.132812	-60.810520
2787.109375	-60.125805
2788.085938	-60.203766
2789.062500	-60.054012
2790.039062	-60.837624
2791.015625	-61.505093
2791.992188	-59.458797
2792.968750	-59.569714
2793.945312	-60.265419
2794.921875	-59.283546
2795.898438	-59.224331
2796.875000	-59.748947
2797.851562	-58.969212
2798.828125	-59.960270
2799.804688	-60.058090
2800.781250	-58.933800
2801.757812	-59.841705
2802.734375	-59.967293
2803.710938	-59.412174
2804.687500	-58.935387
2805.664062	-58.920132
2806.640625	-58.006367
2807.617188	-58.638691
2808.593750	-58.126614
2809.570312	-58.296616
2810.546875	-58.739788
2811.523438	-58.202980
2812.500000	-57.313484
2813.476562	-58.135807
2814.453125	-58.087486
2815.429688	-57.846004
2816.406250	-58.528988
2817.382812	-58.017353
2818.359375	-57.733387
2819.335938	-57.230171
2820.312500	-57.185253
2821.289062	-56.931038
2822.265625	-56.566017
2823.242188	-57.328640
2824.218750	-56.932484
2825.195312	-55.962536
2826.171875	-56.329807
2827.148438	-57.014618
2828.125000	-56.727432
2829.101562	-56.676239
2830.078125	-56.066509
2831.054688	-56.277454
2832.031250	-55.963524
2833.007812	-54.873390
2833.984375	-56.564030
2834.960938	-55.409733
2835.937500	-54.180561
2836.914062	-54.707493
2837.890625	-55.094536
2838.867188	-54.440578
2839.843750	-53.996494
2840.820312	-54.776867
2841.796875	-53.510815
2842.773438	-53.650761
2843.750000	-53.544842
2844.726562	-53.721775
2845.703125	-52.779411
2846.679688	-52.522537
2847.656250	-52.831791
2848.632812	-52.186302
2849.609375	-51.504345
2850.585938	-52.606060
2851.562500	-51.720264
2852.539062	-52.211372
2853.515625	-51.066906
2854.492188	-51.883610
2855.468750	-52.136429
2856.445312	-51.257957
2857.421875	-50.572678
2858.398438	-50.240982
2859.375000	-50.488354
2860.351562	-49.859882
2861.328125	-49.970627
2862.304688	-49.309551
2863.281250	-49.111340
2864.257812	-49.184017
2865.234375	-47.699673
2866.210938	-48.796204
2867.187500	-48.856533
2868.164062	-48.506687
2869.140625	-48.145432
2870.117188	-46.989136
2871.093750	-47.320465
2872.070312	-46.730919
2873.046875	-46.102638
2874.023438	-46.579033
2875.000000	-46.007938
2875.976562	-45.939285
2876.953125	-46.948673
2877.929688	-47.114765
2878.906250	-46.127243
2879.882812	-47.179817
2880.859375	-47.242825
2881.835938	-46.451466
2882.812500	-46.704258
2883.789062	-46.370686
2884.765625	-46.034634
2885.742188	-47.062290
2886.718750	-47.126068
2887.695312	-46.354626
2888.671875	-47.037670
2889.648438	-46.822598
2890.625000	-46.209873
2891.601562	-47.309155
2892.578125	-47.256302
2893.554688	-47.653240
2894.531250	-48.321407
2895.507812	-47.881626
2896.484375	-48.271549
2897.460938	-48.195370
2898.437500	-48.989044
2899.414062	-47.910610
2900.390625	-48.434494
2901.367188	-48.834064
2902.343750	-50.202293
2903.320312	-50.785503
2904.296875	-49.886402
2905.273438	-49.828178
2906.250000	-50.984676
2907.226562	-50.668663
2908.203125	-51.121727
2909.179688	-50.789562
2910.156250	-51.291405
2911.132812	-51.674583
2912.109375	-52.412918
2913.085938	-52.885315
2914.062500	-52.238743
2915.039062	-52.037014
2916.015625	-53.728050
2916.992188	-53.398602
2917.968750	-52.681805
2918.945312	-53.682571
2919.921875	-52.652393
2920.898438	-53.606483
2921.875000	-54.091244
2922.851562	-53.971989
2923.828125	-53.753830
2924.804688	-54.762970
2925.781250	-54.658371
2926.757812	-53.453526
2927.734375	-54.747265
2928.710938	-54.388088
2929.687500	-55.392929
2930.664062	-55.265518
2931.640625	-55.384098
2932.617188	-54.952236
2933.593750	-54.404781
2934.570312	-55.104473
2935.546875	-56.393684
2936.523438	-55.901287
2937.500000	-56.496681
2938.476562	-56.075695
2939.453125	-56.004723
2940.429688	-55.745872
2941.406250	-56.372143
2942.382812	-56.254234
2943.359375	-56.366158
2944.335938	-56.923222
2945.312500	-57.316681
2946.289062	-56.491871
2947.265625	-56.718410
2948.242188	-57.051395
2949.218750	-57.063095
2950.195312	-57.835930
2951.171875	-56.697411
2952.148438	-57.109077
2953.125000	-57.550446
2954.101562	-57.514908
2955.078125	-58.513248
2956.054688	-58.011189
2957.031250	-58.711597
2958.007812	-57.632332
2958.984375	-58.036594
2959.960938	-58.369972
2960.937500	-57.594044
2961.914062	-57.985878
2962.890625	-58.373886
2963.867188	-58.400497
2964.843750	-59.260857
2965.820312	-59.595852
2966.796875	-58.801678
2967.773438	-59.523457
2968.750000	-59.447891
2969.726562	-59.120251
2970.703125	-59.825493
2971.679688	-58.640701
2972.656250	-58.507404
2973.632812	-58.838142
2974.609375	-58.539398
2975.585938	-58.680492
2976.562500	-59.383682
2977.539062	-60.451988
2978.515625	-59.225960
2979.492188	-59.207211
2980.468750	-59.659992
2981.445312	-58.835888
2982.421875	-59.880718
2983.398438	-60.055538
2984.375000	-60.437042
2985.351562	-59.117352
2986.328125	-59.813831
2987.304688	-60.375061
2988.281250	-59.962238
2989.257812	-59.562996
2990.234375	-59.382877
2991.210938	-60.447601
2992.187500	-59.762550
2993.164062	-60.342461
2994.140625	-60.480499
2995.117188	-60.079464
2996.093750	-60.004311
2997.070312	-60.487732
2998.046875	-60.570194
2999.023438	-59.971870
3000.000000	-59.483204
3000.976562	-61.716469
3001.953125	-60.725193
3002.929688	-60.394794
3003.906250	-60.164135
3004.882812	-58.944210
3005.859375	-60.442829
3006.835938	-61.587669
3007.812500	-61.056164
3008.789062	-61.027313
3009.765625	-61.451401
3010.742188	-60.932644
3011.718750	-60.721333
3012.695312	-61.199223
3013.671875	-60.097919
3014.648438	-61.030800
3015.625000	-60.529411
3016.601562	-61.656570
3017.578125	-60.296158
3018.554688	-60.371094
3019.531250	-60.918324
3020.507812	-60.836315
3021.484375	-61.192463
3022.460938	-60.262951
3023.437500	-62.145248
3024.414062	-62.017563
3025.390625	-60.824291
3026.367188	-60.336563
3027.343750	-61.585648
3028.320312	-60.929958
3029.296875	-60.587601
3030.273438	-61.226105
3031.250000	-61.353008
3032.226562	-62.654606
3033.203125	-62.554695
3034.179688	-62.080128
3035.156250	-60.773155
3036.132812	-62.084202
3037.109375	-60.449604
3038.085938	-61.475807
3039.062500	-61.534554
3040.039062	-61.293636
3041.015625	-60.827465
3041.992188	-61.845882
3042.968750	-61.194359
3043.945312	-61.192783
3044.921875	-61.757835
3045.898438	-61.245743
3046.875000	-61.304432
3047.851562	-61.781437
3048.828125	-61.457489
3049.804688	-61.960773
3050.781250	-61.104477
3051.757812	-61.599812
3052.734375	-60.381866
3053.710938	-61.001659
3054.687500	-61.973293
3055.664062	-62.010677
3056.640625	-61.328667
3057.617188	-60.443867
3058.593750	-60.641048
3059.570312	-61.420639
3060.546875	-61.495636
3061.523438	-61.335831
3062.500000	-62.035267
3063.476562	-61.068207
3064.453125	-60.995937
3065.429688	-61.239170
3066.406250	-60.739475
3067.382812	-60.864929
3068.359375	-61.781166
3069.335938	-60.441254
3070.312500	-60.971859
3071.289062	-61.743713
3072.265625	-61.431591
3073.242188	-61.533272
3074.218750	-61.576389
3075.195312	-60.485775
3076.171875	-60.984123
3077.148438	-60.968803
3078.125000	-61.201244
3079.101562	-61.632782
3080.078125	-61.642433
3081.054688	-60.945854
3082.031250	-61.025677
3083.007812	-61.306850
3083.984375	-61.211952
3084.960938	-62.503807
3085.937500	-62.525364
3086.914062	-62.101406
3087.890625	-60.669460
3088.867188	-61.535561
3089.843750	-61.500523
3090.820312	-61.722572
3091.796875	-61.486942
3092.773438	-61.568729
3093.750000	-62.196720
3094.726562	-61.168785
3095.703125	-61.438877
3096.679688	-61.299282
3097.656250	-60.367420
3098.632812	-61.067410
3099.609375	-60.612488
3100.585938	-61.092602
3101.562500	-61.788132
3102.539062	-60.994785
3103.515625	-60.854443
3104.492188	-60.700741
3105.468750	-60.614094
3106.445312	-59.902214
3107.421875	-60.077915
3108.398438	-60.943161
3109.375000	-60.626686
3110.351562	-60.167397
3111.328125	-60.105854
3112.304688	-60.484108
3113.281250	-60.317963
3114.257812	-60.930222
3115.234375	-60.897827
3116.210938	-60.554054
3117.187500	-60.288906
3118.164062	-59.538052
3119.140625	-58.329735
3120.117188	-60.866375
3121.093750	-59.494907
3122.070312	-59.760422
3123.046875	-60.708900
3124.023438	-60.132534
3125.000000	-59.390415
3125.976562	-60.112900
3126.953125	-61.037899
3127.929688	-59.806568
3128.906250	-59.530521
3129.882812	-59.257008
3130.859375	-59.300678
3131.835938	-59.892914
3132.812500	-59.454185
3133.789062	-59.416138
3134.765625	-59.988113
3135.742188	-59.335217
3136.718750	-59.247429
3137.695312	-58.984158
3138.671875	-59.558811
3139.648438	-60.094074
3140.625000	-59.107677
3141.601562	-59.732933
3142.578125	-59.126595
3143.554688	-58.182358
3144.531250	-58.683071
3145.507812	-59.470528
3146.484375	-59.568615
3147.460938	-58.350883
3148.437500	-58.747883
3149.414062	-58.713470
3150.390625	-58.691509
3151.367188	-58.820774
3152.343750	-58.340382
3153.320312	-58.030342
3154.296875	-57.169285
3155.273438	-57.399937
3156.250000	-57.590870
3157.226562	-58.551579
3158.203125	-58.336937
3159.179688	-57.273552
3160.156250	-56.801872
3161.132812	-57.275867
3162.109375	-56.862953
3163.085938	-56.109024
3164.062500	-56.993137
3165.039062	-57.650539
3166.015625	-56.845898
3166.992188	-56.693775
3167.968750	-56.856018
3168.945312	-57.483021
3169.921875	-56.081112
3170.898438	-55.281586
3171.875000	-56.534931
3172.851562	-56.088428
3173.828125	-56.083977
3174.804688	-55.503265
3175.781250	-55.493954
3176.757812	-55.669640
3177.734375	-55.688541
3178.710938	-55.319504
3179.687500	-55.694798
3180.664062	-55.809162
3181.640625	-55.654377
