Frequency (Hz)	Level (dB)
465.820312	-63.131912
466.796875	-63.829914
467.773438	-64.205956
468.750000	-64.978638
469.726562	-64.900887
470.703125	-64.887566
471.679688	-64.978821
472.656250	-64.843391
473.632812	-66.892334
474.609375	-65.841034
475.585938	-66.727814
476.562500	-66.212936
477.539062	-66.682480
478.515625	-66.598541
479.492188	-66.378952
480.468750	-67.732964
481.445312	-67.134506
482.421875	-67.148071
483.398438	-67.069016
484.375000	-67.770088
485.351562	-68.661583
486.328125	-68.932610
487.304688	-68.773361
488.281250	-68.002022
489.257812	-68.113762
490.234375	-69.621490
491.210938	-68.911438
492.187500	-68.862930
493.164062	-69.610962
494.140625	-68.960503
495.117188	-68.533012
496.093750	-69.264069
497.070312	-70.033783
498.046875	-70.347252
499.023438	-70.091438
500.000000	-70.147720
500.976562	-69.218948
501.953125	-70.180000
502.929688	-70.646400
503.906250	-69.965149
504.882812	-70.856239
505.859375	-71.014534
506.835938	-69.858315
507.812500	-70.613281
508.789062	-70.330864
509.765625	-71.002838
510.742188	-70.234711
511.718750	-71.364082
512.695312	-71.014595
513.671875	-71.479965
514.648438	-71.968750
515.625000	-71.425980
516.601562	-70.818001
517.578125	-71.905144
518.554688	-71.254318
519.531250	-71.201096
520.507812	-71.329422
521.484375	-71.340424
522.460938	-72.592903
523.437500	-71.974640
524.414062	-72.122055
525.390625	-71.921005
526.367188	-71.360214
527.343750	-71.996849
528.320312	-71.585045
529.296875	-71.008453
530.273438	-72.328285
531.250000	-71.926010
532.226562	-71.835617
533.203125	-71.684013
534.179688	-72.598434
535.156250	-71.998169
536.132812	-72.828026
537.109375	-72.040421
538.085938	-73.007202
539.062500	-73.557167
540.039062	-72.260948
541.015625	-72.062637
541.992188	-72.320564
542.968750	-73.303642
543.945312	-73.133629
544.921875	-72.307793
545.898438	-72.552567
546.875000	-72.380981
547.851562	-72.403061
548.828125	-72.453934
549.804688	-73.236786
550.781250	-74.479340
551.757812	-73.518089
552.734375	-72.876793
553.710938	-72.779526
554.687500	-73.460609
555.664062	-73.256332
556.640625	-72.718079
557.617188	-73.338898
558.593750	-73.433624
559.570312	-72.657280
560.546875	-72.852303
561.523438	-72.517372
562.500000	-71.925156
563.476562	-73.476120
564.453125	-72.870392
565.429688	-72.808365
566.406250	-72.656097
567.382812	-72.046799
568.359375	-73.048004
569.335938	-73.304344
570.312500	-73.179108
571.289062	-72.377930
572.265625	-72.056259
573.242188	-72.697983
574.218750	-72.399254
575.195312	-73.078056
576.171875	-72.418571
577.148438	-72.278023
578.125000	-72.143135
579.101562	-73.407394
580.078125	-72.487885
581.054688	-72.168930
582.031250	-72.629051
583.007812	-71.222969
583.984375	-71.588722
584.960938	-71.976166
585.937500	-71.946594
586.914062	-70.798553
587.890625	-71.375923
588.867188	-71.694221
589.843750	-71.718040
590.820312	-72.511337
591.796875	-71.476860
592.773438	-71.700378
593.750000	-72.180977
594.726562	-71.659798
595.703125	-71.593842
596.679688	-71.435371
597.656250	-71.967537
598.632812	-71.606239
599.609375	-70.186630
600.585938	-71.191536
601.562500	-71.950729
602.539062	-70.568329
603.515625	-71.802986
604.492188	-71.508438
605.468750	-70.665756
606.445312	-69.805740
607.421875	-70.511368
608.398438	-70.600822
609.375000	-69.470200
610.351562	-70.140907
611.328125	-70.786613
612.304688	-70.678627
613.281250	-68.853989
614.257812	-69.475357
615.234375	-70.418648
616.210938	-69.911278
617.187500	-69.698677
618.164062	-69.786003
619.140625	-69.471046
620.117188	-69.269753
621.093750	-69.676140
622.070312	-68.694969
623.046875	-69.167107
624.023438	-68.841110
625.000000	-68.380005
625.976562	-69.244774
626.953125	-68.889069
627.929688	-67.341301
628.906250	-67.376656
629.882812	-67.959267
630.859375	-66.863533
631.835938	-67.450294
632.812500	-67.105370
633.789062	-66.849091
634.765625	-65.716209
635.742188	-66.464470
636.718750	-66.630081
637.695312	-66.124268
638.671875	-67.221748
639.648438	-66.433960
640.625000	-66.086197
641.601562	-65.002121
642.578125	-65.472603
643.554688	-64.903214
644.531250	-65.286362
645.507812	-64.287903
646.484375	-64.681526
647.460938	-63.818604
648.437500	-64.204193
649.414062	-63.207829
650.390625	-63.055023
651.367188	-62.205162
652.343750	-62.123089
653.320312	-62.612835
654.296875	-62.035461
655.273438	-61.680820
656.250000	-61.017757
657.226562	-61.030689
658.203125	-60.420219
659.179688	-60.027100
660.156250	-60.459087
661.132812	-60.053753
662.109375	-59.905739
663.085938	-59.641235
664.062500	-59.364429
665.039062	-59.481449
666.015625	-59.426647
666.992188	-58.858753
667.968750	-57.538898
668.945312	-57.954342
669.921875	-58.035854
670.898438	-57.624222
671.875000	-57.602615
672.851562	-57.154079
673.828125	-56.770107
674.804688	-57.241619
675.781250	-57.595387
676.757812	-58.638332
677.734375	-58.462334
678.710938	-58.295021
679.687500	-57.959972
680.664062	-58.867840
681.640625	-59.063938
682.617188	-59.498535
683.593750	-59.040482
684.570312	-59.944542
685.546875	-59.992054
686.523438	-60.462994
687.500000	-61.800182
688.476562	-60.785713
689.453125	-61.394596
690.429688	-61.709053
691.406250	-61.466019
692.382812	-62.183903
693.359375	-63.127975
694.335938	-62.937401
695.312500	-63.494400
696.289062	-63.594341
697.265625	-63.450207
698.242188	-64.090195
699.218750	-64.376976
700.195312	-65.130066
701.171875	-64.566994
702.148438	-64.959457
703.125000	-64.610214
704.101562	-65.750870
705.078125	-66.071861
706.054688	-66.104820
707.031250	-65.153152
708.007812	-65.821419
708.984375	-66.326187
709.960938	-67.070221
710.937500	-66.989418
711.914062	-67.450157
712.890625	-66.686462
713.867188	-66.940987
714.843750	-67.215416
715.820312	-67.056671
716.796875	-68.422539
717.773438	-68.567162
718.750000	-68.144455
719.726562	-68.492798
720.703125	-67.938454
721.679688	-69.032074
722.656250	-68.773476
723.632812	-68.339745
724.609375	-68.286728
725.585938	-69.114532
726.562500	-68.743973
